codprov,coddepto,depto,circuito,mesa,electores,nulos,blancos,01002,00999,01000,01001,01005,01004,00998,01003,00997,01006
05,013,SAN ROQUE,2123,56342,0,0,0,153,0,0,0,44,12,6,2,6,3
05,014,GENERAL PAZ,2135,56406,0,0,18,153,0,26,0,51,4,0,2,2,1
05,018,MBURUCUYÁ,2157,56568,0,0,0,153,0,31,1,41,10,2,2,3,3
05,020,SAUCE,2171,56696,0,0,0,153,0,4,0,66,10,0,3,3,4
05,020,SAUCE,2171,56698,0,0,5,153,0,11,1,44,12,0,0,0,2
05,002,GOYA,2055,55271,0,0,4,152,0,10,0,27,15,2,7,4,1
05,002,GOYA,2056,55331,0,0,4,152,0,0,0,55,25,3,0,9,7
05,002,GOYA,2056,55346,0,0,0,152,1,3,0,41,27,6,7,9,2
05,002,GOYA,2056,55351,0,0,1,152,2,7,0,62,23,6,2,4,5
05,003,CURUZÚ CUATIÁ,2058,55404,0,0,1,152,0,2,1,55,16,0,8,11,4
05,004,MERCEDES,2065,55575,0,0,1,152,0,3,1,44,14,2,6,6,3
05,004,MERCEDES,2066,55582,0,0,14,152,0,5,1,43,9,4,0,4,10
05,005,ESQUINA,2072,55653,0,0,0,152,2,4,0,24,12,2,3,3,3
05,006,LAVALLE,2078,55702,0,0,13,152,0,0,0,44,18,1,2,10,9
05,006,LAVALLE,2083,55761,0,0,3,152,1,1,0,37,5,0,1,2,0
05,008,PASO DE LOS LIBRES,2093,55938,0,0,0,152,0,3,1,37,25,3,18,7,1
05,010,SAN LUIS DEL PALMAR,2105,56140,0,0,4,152,1,2,6,58,30,2,0,5,0
05,010,SAN LUIS DEL PALMAR,2105,56144,0,0,1,152,0,1,0,73,19,7,0,3,5
05,011,BELLA VISTA,2116,56281,0,0,0,152,0,9,0,64,18,4,0,4,1
05,012,EMPEDRADO,2121,56321,0,0,0,152,0,22,1,15,11,2,4,3,3
05,013,SAN ROQUE,2123,56343,0,0,25,152,0,6,0,60,10,2,2,1,1
05,015,SALADAS,2138,56437,0,0,2,152,0,10,1,22,46,7,1,0,3
05,015,SALADAS,2138,56445,0,0,0,152,0,10,1,28,38,3,9,5,2
05,015,SALADAS,2140,56461,0,0,16,152,0,6,0,49,4,1,0,2,2
05,015,SALADAS,2141,56467,0,0,3,152,0,3,0,58,19,2,0,8,4
05,017,CONCEPCIÓN,2156,56565,0,0,0,152,0,18,0,50,0,1,2,2,10
05,024,ITATÍ,2196,56849,0,0,2,152,1,10,8,42,6,1,41,3,6
05,001,CAPITAL,2045,55068,0,0,23,151,1,2,0,43,24,3,14,10,5
05,002,GOYA,2053,55218,0,0,3,151,0,1,0,39,3,1,1,2,1
05,002,GOYA,2056,55333,0,0,13,151,0,6,0,60,13,4,2,7,1
05,003,CURUZÚ CUATIÁ,2058,55375,0,0,17,151,0,0,1,50,18,4,7,6,6
05,003,CURUZÚ CUATIÁ,2058,55451,0,0,0,151,1,6,1,48,21,8,13,4,0
05,004,MERCEDES,2065,55540,0,0,19,151,0,2,1,53,17,3,4,4,1
05,004,MERCEDES,2066,55583,0,0,13,151,0,3,0,48,11,1,0,7,2
05,005,ESQUINA,2071,55625,0,0,2,151,0,12,2,59,29,1,6,6,2
05,007,SANTO TOMÉ,2089,55880,0,0,0,151,1,3,0,40,23,0,4,3,15
05,007,SANTO TOMÉ,2089,55904,0,0,0,151,0,5,0,17,25,9,7,5,14
05,008,PASO DE LOS LIBRES,2093,55929,0,0,2,151,0,0,1,41,13,3,0,3,1
05,008,PASO DE LOS LIBRES,2093,56007,0,0,0,151,0,0,0,37,26,1,13,2,3
05,008,PASO DE LOS LIBRES,2098,56038,0,0,58,151,1,3,0,29,9,4,2,6,7
05,009,MONTE CASEROS,2099,56046,0,0,1,151,1,7,0,43,12,3,3,13,6
05,009,MONTE CASEROS,2099,56088,0,0,1,151,0,0,0,36,18,8,10,4,8
05,010,SAN LUIS DEL PALMAR,2105,56168,0,0,1,151,1,6,0,65,13,4,4,10,5
05,011,BELLA VISTA,2112,56197,0,0,1,151,0,2,0,53,17,1,13,7,5
05,011,BELLA VISTA,2112,56226,0,0,5,151,0,3,0,54,26,7,4,4,6
05,019,ITUZAINGÓ,2168,56681,0,0,1,151,0,1,1,34,18,8,7,4,5
05,002,GOYA,2053,55210,0,0,1,150,0,2,0,18,10,1,2,5,1
05,002,GOYA,2054,55237,0,0,1,150,0,7,0,39,27,0,4,5,5
05,002,GOYA,2055,55274,0,0,57,150,0,5,1,28,15,0,0,0,3
05,002,GOYA,2055,55290,0,0,0,150,0,14,0,31,15,3,0,7,3
05,002,GOYA,2056,55330,0,0,22,150,0,8,0,44,25,6,4,12,5
05,003,CURUZÚ CUATIÁ,2058,55460,0,0,22,150,0,4,3,50,16,2,9,11,1
05,004,MERCEDES,2065,55573,0,0,1,150,0,4,1,61,7,3,6,5,3
05,004,MERCEDES,2066,55581,0,0,1,150,0,0,1,55,12,4,0,11,4
05,007,SANTO TOMÉ,2089,55884,0,0,1,150,0,5,2,17,35,3,7,8,13
05,007,SANTO TOMÉ,2089,55893,0,0,10,150,0,5,0,38,23,4,6,9,7
05,007,SANTO TOMÉ,2089,55899,0,0,1,150,4,6,0,32,32,2,8,5,10
05,008,PASO DE LOS LIBRES,2093,55959,0,0,2,150,1,1,0,34,17,0,0,0,2
05,008,PASO DE LOS LIBRES,2093,55999,0,0,2,150,10,0,0,48,14,2,1,9,2
05,010,SAN LUIS DEL PALMAR,2105,56150,0,0,18,150,0,7,0,43,31,4,4,5,7
05,010,SAN LUIS DEL PALMAR,2108,56181,0,0,2,150,1,33,0,24,8,0,5,7,0
05,011,BELLA VISTA,2112,56193,0,0,1,150,2,0,0,53,21,9,10,3,8
05,011,BELLA VISTA,2112,56229,0,0,26,150,1,4,0,47,27,6,2,3,6
05,011,BELLA VISTA,2112,56254,0,0,7,150,1,2,0,41,28,0,4,5,2
05,015,SALADAS,2138,56429,0,0,2,150,0,5,2,39,31,3,5,9,7
05,002,GOYA,2052,55205,0,0,3,149,0,7,0,27,1,5,1,1,4
05,002,GOYA,2055,55277,0,0,39,149,1,3,0,38,10,0,1,7,5
05,002,GOYA,2055,55284,0,0,0,149,0,11,0,43,11,4,3,2,1
05,002,GOYA,2056,55336,0,0,0,149,1,6,1,57,16,12,0,0,5
05,003,CURUZÚ CUATIÁ,2058,55387,0,0,1,149,1,3,1,45,15,1,10,11,3
05,003,CURUZÚ CUATIÁ,2058,55424,0,0,0,149,0,4,1,27,12,4,8,8,5
05,005,ESQUINA,2071,55598,0,0,0,149,0,6,0,35,23,6,11,8,11
05,005,ESQUINA,2072,55656,0,0,0,149,0,9,1,39,15,2,0,1,5
05,005,ESQUINA,2077,55683,0,0,3,149,0,7,0,21,6,4,7,3,9
05,006,LAVALLE,2078,55690,0,0,2,149,0,0,0,64,16,4,2,9,6
05,006,LAVALLE,2078,55691,0,0,25,149,0,0,0,65,11,3,6,4,3
05,007,SANTO TOMÉ,2088,55831,0,0,3,149,2,6,0,40,20,1,8,5,6
05,008,PASO DE LOS LIBRES,2096,56023,0,0,3,149,0,26,0,23,14,0,0,0,8
05,009,MONTE CASEROS,2099,56055,0,0,28,149,0,6,1,42,10,7,5,3,5
05,010,SAN LUIS DEL PALMAR,2105,56152,0,0,1,149,2,4,0,58,26,5,9,12,3
05,011,BELLA VISTA,2115,56274,0,0,16,149,0,4,0,51,8,0,7,7,5
05,015,SALADAS,2141,56470,0,0,2,149,1,10,0,54,18,4,10,3,4
05,023,SAN MIGUEL,2192,56818,0,0,15,149,0,16,0,53,10,2,1,3,8
05,002,GOYA,2055,55281,0,0,0,148,1,7,0,28,15,1,2,10,4
05,002,GOYA,2055,55282,0,0,0,148,0,5,0,32,12,4,2,3,3
05,002,GOYA,2055,55286,0,0,10,148,1,4,1,48,17,2,7,7,6
05,002,GOYA,2055,55309,0,0,2,148,0,8,1,33,20,5,0,7,5
05,003,CURUZÚ CUATIÁ,2058,55391,0,0,14,148,0,1,0,47,21,4,1,11,4
05,003,CURUZÚ CUATIÁ,2058,55419,0,0,0,148,0,0,0,45,35,3,0,13,9
05,004,MERCEDES,2065,55538,0,0,21,148,0,3,0,55,13,0,9,11,6
05,004,MERCEDES,2065,55547,0,0,0,148,0,2,1,50,14,2,2,8,3
05,004,MERCEDES,2065,55566,0,0,14,148,0,5,2,55,19,6,6,3,1
05,004,MERCEDES,2065,55579,0,0,0,148,0,2,0,47,8,1,0,6,5
05,008,PASO DE LOS LIBRES,2093,55958,0,0,0,148,0,0,0,38,16,2,12,0,6
05,008,PASO DE LOS LIBRES,2093,55976,0,0,24,148,0,0,0,52,15,1,8,8,4
05,009,MONTE CASEROS,2099,56057,0,0,22,148,0,0,0,43,19,9,5,0,7
05,009,MONTE CASEROS,2104,56126,0,0,4,148,0,0,1,44,7,2,4,4,12
05,010,SAN LUIS DEL PALMAR,2105,56145,0,0,3,148,0,5,1,60,26,1,3,8,6
05,015,SALADAS,2138,56424,0,0,30,148,1,5,3,42,30,5,0,40,1
05,017,CONCEPCIÓN,2153,56533,0,0,2,148,2,13,1,32,7,1,4,2,8
05,002,GOYA,2055,55304,0,0,20,147,0,10,0,31,21,3,4,6,7
05,002,GOYA,2056,55326,0,0,0,147,0,2,0,45,35,0,7,4,6
05,002,GOYA,2056,55334,0,0,1,147,0,5,0,37,31,3,10,12,7
05,002,GOYA,2056,55335,0,0,1,147,0,5,0,48,32,6,10,7,6
05,002,GOYA,2056,55358,0,0,15,147,1,4,0,39,27,7,10,12,6
05,002,GOYA,2057,55364,0,0,4,147,2,8,0,41,12,2,2,7,3
05,004,MERCEDES,2065,55546,0,0,0,147,0,3,0,48,5,3,11,3,4
05,004,MERCEDES,2065,55548,0,0,1,147,0,12,1,37,10,1,9,5,1
05,005,ESQUINA,2074,55675,0,0,0,147,1,25,0,23,6,0,4,1,0
05,008,PASO DE LOS LIBRES,2093,55951,0,0,2,147,0,1,1,39,26,0,8,0,8
05,008,PASO DE LOS LIBRES,2093,55985,0,0,1,147,1,1,0,41,20,5,23,0,1
05,010,SAN LUIS DEL PALMAR,2105,56164,0,0,22,147,0,1,1,67,29,2,11,5,0
05,011,BELLA VISTA,2112,56230,0,0,0,147,3,4,0,55,24,1,10,5,1
05,015,SALADAS,2138,56425,0,0,2,147,1,4,1,46,23,0,6,9,3
05,020,SAUCE,2171,56692,0,0,0,147,3,0,0,60,4,3,1,5,1
05,002,GOYA,2052,55200,0,0,2,146,0,4,0,35,12,0,2,1,5
05,002,GOYA,2053,55217,0,0,2,146,0,0,0,43,3,4,2,0,0
05,003,CURUZÚ CUATIÁ,2058,55377,0,0,0,146,0,0,0,55,17,8,4,3,4
05,005,ESQUINA,2071,55623,0,0,0,146,0,1,2,54,18,1,8,10,4
05,005,ESQUINA,2072,55645,0,0,2,146,0,10,0,21,18,3,8,4,7
05,006,LAVALLE,2080,55741,0,0,18,146,1,19,1,43,11,0,2,4,3
05,007,SANTO TOMÉ,2089,55852,0,0,18,146,0,2,1,21,35,4,7,3,8
05,008,PASO DE LOS LIBRES,2093,55946,0,0,0,146,0,0,2,44,16,2,5,9,1
05,009,MONTE CASEROS,2099,56064,0,0,0,146,0,2,0,59,24,3,8,13,4
05,010,SAN LUIS DEL PALMAR,2105,56163,0,0,15,146,0,3,3,69,30,3,7,3,5
05,011,BELLA VISTA,2112,56190,0,0,0,146,0,0,0,56,20,4,14,2,4
05,013,SAN ROQUE,2123,56345,0,0,1,146,0,5,0,39,20,6,1,0,9
05,015,SALADAS,2138,56423,0,0,0,146,5,5,0,59,23,1,6,9,1
05,015,SALADAS,2138,56433,0,0,14,146,1,6,9,44,14,2,16,7,2
05,018,MBURUCUYÁ,2157,56581,0,0,17,146,0,27,4,54,14,0,6,3,5
05,023,SAN MIGUEL,2192,56817,0,0,20,146,0,8,0,47,13,1,4,4,22
05,002,GOYA,2051,55195,0,0,9,145,0,1,0,36,5,1,2,2,0
05,002,GOYA,2054,55243,0,0,12,145,1,4,0,25,28,4,4,7,3
05,002,GOYA,2056,55327,0,0,21,145,0,1,1,53,20,7,6,6,2
05,003,CURUZÚ CUATIÁ,2058,55400,0,0,10,145,0,0,0,57,18,4,2,11,1
05,003,CURUZÚ CUATIÁ,2058,55401,0,0,11,145,0,1,0,57,28,2,4,13,9
05,003,CURUZÚ CUATIÁ,2060,55468,0,0,5,145,0,4,0,39,8,1,2,1,7
05,004,MERCEDES,2065,55534,0,0,1,145,0,0,0,63,13,1,6,7,2
05,004,MERCEDES,2065,55565,0,0,13,145,0,1,2,57,10,1,1,4,5
05,004,MERCEDES,2065,55576,0,0,6,145,0,4,1,69,19,8,3,3,2
05,005,ESQUINA,2071,55620,0,0,0,145,1,10,0,39,21,3,4,4,0
05,005,ESQUINA,2072,55643,0,0,0,145,0,10,0,39,12,1,6,2,1
05,007,SANTO TOMÉ,2089,55835,0,0,2,145,0,3,1,23,33,2,11,6,10
05,010,SAN LUIS DEL PALMAR,2105,56158,0,0,0,145,0,2,0,67,18,3,9,11,2
05,010,SAN LUIS DEL PALMAR,2105,56169,0,0,4,145,0,10,0,45,35,6,7,0,3
05,011,BELLA VISTA,2112,56191,0,0,0,145,1,2,0,55,18,9,6,5,3
05,011,BELLA VISTA,2112,56252,0,0,20,145,1,9,1,69,14,1,3,7,6
05,013,SAN ROQUE,2125,56354,0,0,3,145,2,33,0,60,7,0,0,1,0
05,001,CAPITAL,2039,54640,0,0,13,144,1,7,2,19,39,5,15,7,8
05,001,CAPITAL,2044,55011,0,0,8,144,1,10,0,8,57,4,0,9,0
05,002,GOYA,2053,55211,0,0,0,144,0,0,0,38,6,0,0,4,1
05,002,GOYA,2054,55235,0,0,29,144,0,5,1,38,27,6,5,5,3
05,002,GOYA,2055,55280,0,0,53,144,0,3,0,48,14,1,3,10,0
05,002,GOYA,2056,55344,0,0,17,144,0,0,0,28,32,14,5,13,5
05,002,GOYA,2056,55354,0,0,0,144,1,8,0,46,31,6,1,5,9
05,002,GOYA,2056,55356,0,0,3,144,2,17,0,55,23,9,12,3,11
05,003,CURUZÚ CUATIÁ,2058,55435,0,0,0,144,0,0,1,51,27,1,3,7,2
05,003,CURUZÚ CUATIÁ,2058,55443,0,0,3,144,2,3,1,36,26,3,9,9,4
05,003,CURUZÚ CUATIÁ,2058,55445,0,0,2,144,1,2,0,54,11,0,4,17,3
05,004,MERCEDES,2065,55549,0,0,10,144,0,14,0,57,5,8,9,1,3
05,005,ESQUINA,2071,55637,0,0,5,144,0,7,0,42,15,3,9,10,5
05,006,LAVALLE,2078,55714,0,0,15,144,0,1,0,72,25,3,8,4,6
05,006,LAVALLE,2078,55718,0,0,9,144,1,1,0,50,18,4,5,11,7
05,007,SANTO TOMÉ,2089,55910,0,0,3,144,2,1,0,28,24,2,12,13,11
05,008,PASO DE LOS LIBRES,2093,55920,0,0,1,144,0,0,2,36,31,2,8,8,6
05,008,PASO DE LOS LIBRES,2093,55967,0,0,1,144,0,3,2,34,32,4,6,9,3
05,011,BELLA VISTA,2112,56194,0,0,3,144,1,2,0,57,17,4,5,5,7
05,013,SAN ROQUE,2123,56334,0,0,24,144,0,4,0,47,16,1,1,4,4
05,013,SAN ROQUE,2123,56341,0,0,11,144,1,6,0,67,16,3,4,4,21
05,015,SALADAS,2140,56460,0,0,18,144,0,20,0,54,5,0,0,2,3
05,017,CONCEPCIÓN,2154,56553,0,0,1,144,0,1,34,33,8,2,7,6,3
05,018,MBURUCUYÁ,2157,56570,0,0,28,144,1,27,8,53,14,0,4,2,4
05,019,ITUZAINGÓ,2168,56678,0,0,25,144,0,6,2,55,23,2,5,3,5
05,020,SAUCE,2171,56706,0,0,0,144,0,16,0,56,18,3,3,7,1
05,023,SAN MIGUEL,2188,56795,0,0,2,144,0,20,0,20,18,2,4,0,21
05,023,SAN MIGUEL,2188,56802,0,0,0,144,1,17,0,14,11,4,0,0,22
05,023,SAN MIGUEL,2190,56810,0,0,4,144,0,45,0,15,7,0,1,1,8
05,001,CAPITAL,2039,54663,0,0,25,143,2,2,3,30,36,9,16,6,2
05,001,CAPITAL,2044,55044,0,0,18,143,1,5,1,39,25,3,10,6,2
05,002,GOYA,2055,55303,0,0,0,143,0,5,0,49,13,8,0,13,6
05,002,GOYA,2055,55311,0,0,0,143,0,7,0,33,22,0,4,6,1
05,003,CURUZÚ CUATIÁ,2058,55379,0,0,27,143,1,3,1,43,28,4,4,0,6
05,003,CURUZÚ CUATIÁ,2058,55393,0,0,15,143,0,5,1,43,25,2,8,6,7
05,003,CURUZÚ CUATIÁ,2058,55459,0,0,43,143,0,2,0,53,15,0,0,0,1
05,004,MERCEDES,2065,55562,0,0,2,143,0,4,1,56,23,4,2,6,4
05,006,LAVALLE,2078,55697,0,0,31,143,0,4,0,51,17,6,6,12,3
05,006,LAVALLE,2080,55738,0,0,1,143,0,26,0,56,7,0,0,0,2
05,007,SANTO TOMÉ,2089,55838,0,0,1,143,1,3,0,35,37,4,10,10,5
05,007,SANTO TOMÉ,2089,55864,0,0,3,143,0,1,1,22,46,5,11,7,8
05,007,SANTO TOMÉ,2089,55903,0,0,0,143,0,10,1,30,29,5,12,6,8
05,008,PASO DE LOS LIBRES,2093,55968,0,0,4,143,0,0,0,51,15,5,11,3,6
05,011,BELLA VISTA,2112,56204,0,0,4,143,2,0,0,51,26,4,2,7,2
05,011,BELLA VISTA,2112,56214,0,0,3,143,0,1,0,46,22,5,7,6,4
05,011,BELLA VISTA,2112,56215,0,0,28,143,0,3,0,56,25,0,6,10,8
05,011,BELLA VISTA,2116,56280,0,0,2,143,0,2,0,58,8,1,2,3,4
05,012,EMPEDRADO,2117,56284,0,0,16,143,0,21,1,34,30,1,5,14,0
05,013,SAN ROQUE,2123,56339,0,0,0,143,0,6,0,66,24,4,8,7,3
05,015,SALADAS,2138,56446,0,0,9,143,2,2,2,50,27,1,12,13,0
05,017,CONCEPCIÓN,2153,56531,0,0,0,143,5,8,0,39,1,4,1,3,5
05,002,GOYA,2050,55187,0,0,0,142,0,11,0,27,6,0,0,0,0
05,002,GOYA,2053,55220,0,0,1,142,1,0,0,28,7,2,1,2,0
05,002,GOYA,2054,55224,0,0,1,142,1,0,0,24,17,3,7,14,3
05,002,GOYA,2056,55338,0,0,9,142,0,3,0,41,27,4,10,5,11
05,003,CURUZÚ CUATIÁ,2058,55432,0,0,2,142,0,2,0,63,21,5,9,6,5
05,003,CURUZÚ CUATIÁ,2058,55458,0,0,15,142,1,3,0,48,22,3,7,12,3
05,004,MERCEDES,2065,55568,0,0,23,142,0,5,0,67,6,0,0,5,8
05,004,MERCEDES,2065,55569,0,0,0,142,0,0,4,76,12,2,6,2,2
05,004,MERCEDES,2067,55587,0,0,0,142,0,3,4,50,15,5,1,3,4
05,005,ESQUINA,2072,55648,0,0,1,142,2,12,1,23,16,5,8,4,6
05,007,SANTO TOMÉ,2087,55827,0,0,0,142,0,12,0,36,7,3,0,0,7
05,007,SANTO TOMÉ,2089,55856,0,0,0,142,2,3,1,35,32,6,10,3,8
05,008,PASO DE LOS LIBRES,2093,55935,0,0,1,142,0,2,1,37,38,4,18,2,8
05,008,PASO DE LOS LIBRES,2093,55956,0,0,1,142,0,0,0,53,20,3,7,4,7
05,009,MONTE CASEROS,2103,56115,0,0,1,142,0,2,0,70,15,5,8,4,3
05,010,SAN LUIS DEL PALMAR,2105,56141,0,0,1,142,1,0,0,56,25,3,1,18,8
05,010,SAN LUIS DEL PALMAR,2105,56149,0,0,20,142,1,1,1,50,31,1,0,9,6
05,011,BELLA VISTA,2112,56222,0,0,16,142,0,1,0,63,24,1,6,2,2
05,011,BELLA VISTA,2115,56277,0,0,17,142,1,2,0,87,5,0,4,8,5
05,015,SALADAS,2138,56442,0,0,0,142,0,3,1,32,43,3,10,12,2
05,023,SAN MIGUEL,2188,56797,0,0,0,142,1,26,0,23,15,5,19,0,13
05,001,CAPITAL,2039,54645,0,0,6,141,4,2,0,25,28,0,16,13,2
05,001,CAPITAL,2041,54705,0,0,0,141,1,6,4,28,32,2,21,8,0
05,001,CAPITAL,2045,55064,0,0,4,141,0,8,0,28,28,5,25,7,6
05,002,GOYA,2054,55248,0,0,14,141,0,4,0,46,15,0,7,11,2
05,002,GOYA,2055,55312,0,0,3,141,1,14,0,34,12,3,2,8,0
05,004,MERCEDES,2065,55560,0,0,3,141,0,2,2,62,10,5,8,6,2
05,004,MERCEDES,2065,55561,0,0,5,141,0,7,4,54,17,2,4,5,5
05,004,MERCEDES,2065,55572,0,0,4,141,0,3,1,56,14,0,0,5,6
05,005,ESQUINA,2071,55627,0,0,0,141,2,6,0,38,22,8,10,7,5
05,007,SANTO TOMÉ,2089,55851,0,0,16,141,2,2,0,40,28,9,11,6,8
05,008,PASO DE LOS LIBRES,2093,55925,0,0,19,141,0,0,0,54,19,1,3,10,7
05,008,PASO DE LOS LIBRES,2093,55926,0,0,0,141,0,1,0,0,0,0,13,83,6
05,008,PASO DE LOS LIBRES,2093,55961,0,0,2,141,0,0,0,50,20,3,13,5,4
05,010,SAN LUIS DEL PALMAR,2105,56142,0,0,31,141,0,6,1,52,27,2,6,5,8
05,015,SALADAS,2138,56426,0,0,0,6,141,0,0,48,32,2,7,8,6
05,015,SALADAS,2138,56428,0,0,4,141,0,7,3,43,21,5,7,9,4
05,023,SAN MIGUEL,2192,56816,0,0,0,141,1,6,0,51,21,1,3,2,16
05,001,CAPITAL,2039,54667,0,0,4,140,1,2,0,28,28,9,6,9,6
05,002,GOYA,2054,55223,0,0,10,140,0,2,0,53,29,1,9,10,2
05,003,CURUZÚ CUATIÁ,2058,55455,0,0,1,140,1,1,1,49,25,4,4,3,8
05,004,MERCEDES,2065,55574,0,0,5,140,0,2,1,52,18,3,11,7,3
05,007,SANTO TOMÉ,2089,55834,0,0,1,140,3,1,1,31,25,5,20,9,6
05,007,SANTO TOMÉ,2089,55837,0,0,27,140,1,10,1,38,23,5,7,5,10
05,007,SANTO TOMÉ,2089,55881,0,0,0,140,0,4,0,34,25,5,10,6,15
05,007,SANTO TOMÉ,2089,55909,0,0,3,140,0,2,0,43,26,3,15,9,12
05,008,PASO DE LOS LIBRES,2093,55954,0,0,2,140,0,0,1,45,34,8,2,5,4
05,008,PASO DE LOS LIBRES,2093,55986,0,0,24,140,2,0,1,44,32,4,12,0,4
05,010,SAN LUIS DEL PALMAR,2105,56139,0,0,0,140,0,4,0,59,27,3,16,9,4
05,010,SAN LUIS DEL PALMAR,2111,56189,0,0,6,140,0,0,0,33,1,0,0,5,1
05,013,SAN ROQUE,2125,56362,0,0,3,140,1,6,0,62,11,0,4,5,2
05,015,SALADAS,2138,56436,0,0,24,140,1,7,0,56,16,4,3,13,4
05,015,SALADAS,2141,56468,0,0,0,140,0,7,1,53,20,5,2,3,6
05,001,CAPITAL,2037,54549,0,0,22,139,1,5,0,31,35,4,15,12,4
05,001,CAPITAL,2039,54649,0,0,5,139,2,5,1,27,51,5,7,7,3
05,001,CAPITAL,2044,54990,0,0,4,139,0,10,0,21,34,2,14,2,13
05,002,GOYA,2055,55272,0,0,6,139,1,14,1,37,18,2,0,7,6
05,004,MERCEDES,2065,55563,0,0,2,139,0,6,3,65,8,1,4,8,4
05,006,LAVALLE,2080,55745,0,0,3,139,3,39,0,43,10,0,3,0,2
05,007,SANTO TOMÉ,2089,55855,0,0,0,139,0,4,0,27,25,1,17,4,6
05,008,PASO DE LOS LIBRES,2093,55955,0,0,28,139,0,0,2,34,21,3,7,4,13
05,008,PASO DE LOS LIBRES,2093,55982,0,0,1,139,0,1,0,43,25,4,12,10,16
05,010,SAN LUIS DEL PALMAR,2105,56143,0,0,4,139,0,4,1,63,25,2,9,6,2
05,010,SAN LUIS DEL PALMAR,2105,56159,0,0,28,139,0,8,3,37,40,2,15,6,7
05,011,BELLA VISTA,2112,56232,0,0,1,139,1,5,0,82,24,0,7,11,0
05,014,GENERAL PAZ,2130,56391,0,0,0,139,0,29,0,36,12,2,5,1,4
05,015,SALADAS,2141,56472,0,0,3,139,1,11,0,58,22,6,5,9,5
05,018,MBURUCUYÁ,2157,56571,0,0,0,139,0,21,5,62,3,5,6,4,3
05,018,MBURUCUYÁ,2157,56583,0,0,1,139,3,34,4,41,13,0,5,6,3
05,019,ITUZAINGÓ,2168,56675,0,0,0,139,0,10,0,38,15,6,7,3,7
05,001,CAPITAL,2038,54586,0,0,0,138,0,0,0,30,46,8,12,5,5
05,001,CAPITAL,2038,54590,0,0,0,138,1,4,0,25,44,2,13,11,5
05,001,CAPITAL,2039,54657,0,0,0,138,2,5,1,42,22,6,17,45,3
05,001,CAPITAL,2044,55004,0,0,4,138,3,11,0,46,12,2,8,13,8
05,001,CAPITAL,2045,55055,0,0,1,138,1,0,1,45,15,7,11,11,14
05,002,GOYA,2053,55214,0,0,0,138,0,0,0,34,11,8,0,0,4
05,002,GOYA,2054,55236,0,0,10,138,0,4,0,66,32,4,7,11,0
05,002,GOYA,2056,55328,0,0,31,138,0,11,0,43,24,3,3,9,11
05,003,CURUZÚ CUATIÁ,2058,55394,0,0,3,138,0,4,0,44,11,1,8,14,1
05,003,CURUZÚ CUATIÁ,2058,55412,0,0,0,138,0,4,0,44,16,0,10,9,2
05,003,CURUZÚ CUATIÁ,2058,55428,0,0,6,138,0,1,1,31,42,2,9,9,6
05,003,CURUZÚ CUATIÁ,2058,55439,0,0,18,138,0,4,1,57,14,7,12,5,4
05,003,CURUZÚ CUATIÁ,2058,55456,0,0,4,138,0,2,0,52,33,8,4,0,5
05,004,MERCEDES,2064,55515,0,0,6,138,0,17,3,67,16,5,6,1,3
05,004,MERCEDES,2065,55542,0,0,14,138,0,3,2,54,9,2,8,6,4
05,004,MERCEDES,2065,55578,0,0,4,138,0,2,2,54,18,11,7,3,4
05,007,SANTO TOMÉ,2089,55854,0,0,1,138,1,4,0,29,46,4,9,8,14
05,007,SANTO TOMÉ,2089,55859,0,0,0,138,0,4,0,23,31,1,27,6,13
05,007,SANTO TOMÉ,2089,55871,0,0,0,138,1,9,0,30,27,4,10,10,8
05,008,PASO DE LOS LIBRES,2093,55937,0,0,0,138,0,1,2,75,16,4,10,5,7
05,008,PASO DE LOS LIBRES,2093,55989,0,0,4,138,1,0,2,46,12,3,11,6,4
05,008,PASO DE LOS LIBRES,2093,55994,0,0,3,138,0,1,1,0,27,0,7,9,0
05,009,MONTE CASEROS,2099,56070,0,0,18,138,1,4,0,44,9,6,14,0,3
05,010,SAN LUIS DEL PALMAR,2105,56170,0,0,4,138,0,2,0,79,16,0,13,15,15
05,011,BELLA VISTA,2112,56223,0,0,16,138,0,3,0,64,32,10,5,3,0
05,012,EMPEDRADO,2117,56285,0,0,4,138,0,12,0,52,21,3,0,7,4
05,012,EMPEDRADO,2117,56298,0,0,0,138,0,26,2,41,27,7,9,2,3
05,018,MBURUCUYÁ,2157,56572,0,0,1,138,1,24,0,50,14,1,6,3,4
05,018,MBURUCUYÁ,2157,56573,0,0,29,138,0,18,1,54,15,2,3,4,1
05,018,MBURUCUYÁ,2158,56587,0,0,1,138,0,47,3,36,3,1,2,3,6
05,001,CAPITAL,2037,54530,0,0,5,137,2,6,1,31,36,3,15,5,5
05,001,CAPITAL,2044,55042,0,0,1,137,1,7,39,39,33,7,14,6,39
05,002,GOYA,2054,55240,0,0,0,137,0,5,0,38,39,5,6,4,10
05,002,GOYA,2056,55349,0,0,1,137,1,5,0,40,31,4,3,14,0
05,002,GOYA,2057,55361,0,0,0,137,0,1,1,37,23,0,4,7,2
05,003,CURUZÚ CUATIÁ,2058,55382,0,0,4,137,0,2,2,43,38,5,2,7,11
05,004,MERCEDES,2064,55497,0,0,15,137,0,5,0,69,18,1,5,4,2
05,005,ESQUINA,2071,55610,0,0,1,137,0,12,0,44,20,3,5,6,11
