codprov,coddepto,depto,circuito,mesa,electores,nulos,blancos,01296,01297,01292,01301,01302,01295,01298,01304,01299,01293,01294,01300,01303
06,004,GENERAL DONOVAN,02246,057924,0,0,18,109,62,46,1,0,0,1,1,0,10,2,4,0
06,011,MAYOR L. J. FONTANA,02276,058192,0,0,26,109,51,34,2,1,0,0,2,0,2,7,6,3
06,012,O'HIGGINS,02282,058283,0,0,9,109,66,51,0,0,0,2,1,0,8,8,2,0
06,012,O'HIGGINS,02283,058297,0,0,12,109,103,25,0,0,0,0,0,0,0,1,5,0
06,013,COMANDANTE FERNÁNDEZ ,02286,058340,0,0,31,109,24,58,0,0,0,1,1,0,7,12,3,1
06,013,COMANDANTE FERNÁNDEZ ,02286,058344,0,0,10,109,25,57,0,0,0,2,5,1,4,9,4,0
06,013,COMANDANTE FERNÁNDEZ ,02286,058368,0,0,25,109,23,62,0,1,0,0,0,0,4,9,9,3
06,013,COMANDANTE FERNÁNDEZ ,02287,058440,0,0,17,109,24,61,0,0,0,2,1,0,2,10,12,2
06,013,COMANDANTE FERNÁNDEZ ,02289,058488,0,0,12,61,17,109,0,1,0,0,4,0,5,3,8,0
06,013,COMANDANTE FERNÁNDEZ ,02290,058492,0,0,2,90,11,109,0,0,0,0,1,1,10,9,6,1
06,013,COMANDANTE FERNÁNDEZ ,02290,058507,0,0,25,78,24,109,0,1,0,0,7,1,0,0,7,3
06,013,COMANDANTE FERNÁNDEZ ,02292,058532,0,0,13,109,21,74,0,0,0,0,2,0,2,7,3,2
06,014,QUITILIPI,02296,058567,0,0,2,109,34,38,0,2,0,0,4,0,8,5,11,1
06,016,MAIPÚ,02303,058675,0,0,8,109,23,53,0,0,0,0,0,1,21,6,6,1
06,019,9 DE JULIO,02309,058794,0,0,9,109,23,68,0,0,0,0,1,1,1,7,8,0
06,020,CHACABUCO,02313,058850,0,0,22,109,31,73,1,1,0,0,2,0,1,8,5,0
06,020,CHACABUCO,02313,058867,0,0,8,109,36,68,0,0,0,1,3,0,2,14,4,1
06,022,2 DE ABRIL,02320,058937,0,0,7,109,58,58,0,0,0,1,3,0,2,15,3,0
06,025,GENERAL GÜEMES,02327,059025,0,0,15,62,18,109,2,0,0,0,4,0,5,23,10,1
06,025,GENERAL GÜEMES,02327,059026,0,0,15,109,28,54,0,0,0,1,2,0,5,17,4,0
06,025,GENERAL GÜEMES,02327,059058,0,0,0,109,31,40,3,0,0,1,3,0,1,15,5,2
06,001,SAN FERNANDO,02202,056891,0,0,14,58,24,108,3,0,0,0,3,0,5,5,13,3
06,001,SAN FERNANDO,02211,057114,0,0,0,108,51,53,0,0,0,1,4,2,8,2,6,2
06,001,SAN FERNANDO,02214,057170,0,0,2,108,52,25,2,0,0,0,9,2,14,14,4,3
06,001,SAN FERNANDO,02222,057310,0,0,13,108,57,46,0,0,0,0,3,0,10,9,6,3
06,001,SAN FERNANDO,02222,057326,0,0,3,108,72,33,0,0,0,0,2,1,6,18,7,4
06,001,SAN FERNANDO,02225,057460,0,0,27,108,61,32,2,0,0,1,4,0,22,8,6,4
06,001,SAN FERNANDO,02225,057474,0,0,1,108,48,28,1,0,0,1,2,1,30,17,7,3
06,001,SAN FERNANDO,02225,057491,0,0,0,108,53,36,4,0,0,0,0,1,31,13,6,5
06,001,SAN FERNANDO,02234,057844,0,0,20,108,47,55,1,1,0,0,5,1,8,7,9,4
06,001,SAN FERNANDO,02234,057846,0,0,25,108,57,46,0,0,0,2,0,0,11,14,2,2
06,007,BERMEJO,02250,057950,0,0,7,67,108,26,2,1,0,1,4,1,6,1,8,0
06,011,MAYOR L. J. FONTANA,02276,058177,0,0,25,108,46,36,2,1,0,0,4,1,0,15,3,2
06,011,MAYOR L. J. FONTANA,02276,058188,0,0,19,108,53,45,0,3,0,0,4,0,1,17,4,1
06,011,MAYOR L. J. FONTANA,02276,058196,0,0,23,108,65,40,0,1,0,1,0,0,2,15,5,2
06,011,MAYOR L. J. FONTANA,02277,058214,0,0,25,108,42,50,0,0,0,0,3,0,0,16,5,4
06,011,MAYOR L. J. FONTANA,02277,058216,0,0,21,108,53,40,0,0,0,0,2,1,8,17,4,0
06,011,MAYOR L. J. FONTANA,02277,058217,0,0,22,108,53,40,0,0,0,0,2,1,8,17,0,0
06,011,MAYOR L. J. FONTANA,02278,058266,0,0,2,108,61,31,1,3,0,0,3,0,1,28,4,2
06,012,O'HIGGINS,02283,058299,0,0,9,108,83,40,1,0,0,0,0,0,3,2,3,0
06,012,O'HIGGINS,02283,058302,0,0,19,108,73,39,0,0,0,0,0,0,1,11,2,0
06,013,COMANDANTE FERNÁNDEZ ,02292,058556,0,0,2,108,14,103,0,0,0,0,0,0,5,10,4,1
06,016,MAIPÚ,02303,058700,0,0,4,108,19,63,0,1,0,0,0,0,35,6,2,0
06,017,INDEPENDENCIA,02307,058720,0,0,0,108,64,37,1,0,0,0,0,1,3,0,0,1
06,019,9 DE JULIO,02309,058776,0,0,0,108,25,54,0,0,0,1,0,0,6,6,12,1
06,020,CHACABUCO,02313,058813,0,0,10,73,26,108,0,0,0,0,3,0,5,20,13,0
06,020,CHACABUCO,02313,058832,0,0,12,79,32,108,0,0,0,0,3,0,3,10,8,0
06,020,CHACABUCO,02313,058871,0,0,22,94,31,108,0,0,0,1,0,0,2,12,0,3
06,023,FRAY JUSTO STA. MARÍA DE ORO,02323,058964,0,0,0,34,108,52,0,0,0,0,0,0,1,0,0,1
06,025,GENERAL GÜEMES,02327,059028,0,0,17,108,15,77,1,1,0,1,2,2,46,15,12,2
06,025,GENERAL GÜEMES,02327,059041,0,0,15,108,20,62,1,0,0,1,3,0,1,7,3,1
06,001,SAN FERNANDO,02202,056889,0,0,11,53,27,107,3,1,0,0,5,0,9,8,11,2
06,001,SAN FERNANDO,02205,056950,0,0,28,107,64,28,0,1,0,0,0,1,34,0,0,5
06,001,SAN FERNANDO,02207,057001,0,0,20,83,107,32,1,0,0,0,1,1,3,15,8,2
06,001,SAN FERNANDO,02209,057078,0,0,13,56,42,107,2,1,0,0,7,2,10,7,14,5
06,001,SAN FERNANDO,02211,057096,0,0,12,107,42,49,1,1,0,2,5,1,3,11,8,3
06,001,SAN FERNANDO,02211,057104,0,0,1,107,61,35,1,2,0,2,4,0,8,9,3,3
06,001,SAN FERNANDO,02213,057134,0,0,11,107,64,36,0,0,0,0,3,0,10,9,0,5
06,001,SAN FERNANDO,02218,057194,0,0,19,61,36,107,4,2,0,0,4,2,14,9,12,0
06,001,SAN FERNANDO,02222,057336,0,0,5,107,45,49,0,0,0,0,0,1,8,0,0,0
06,001,SAN FERNANDO,02222,057371,0,0,19,107,58,49,2,1,0,0,3,2,7,11,9,1
06,001,SAN FERNANDO,02223,057397,0,0,0,107,46,56,4,0,0,1,0,0,13,7,8,5
06,001,SAN FERNANDO,02225,057443,0,0,0,107,52,48,1,1,0,0,2,0,18,10,7,2
06,001,SAN FERNANDO,02227,057560,0,0,15,107,70,25,2,0,0,0,4,2,8,14,3,1
06,001,SAN FERNANDO,02232,057779,0,0,0,107,51,52,2,1,0,1,6,0,2,12,3,4
06,001,SAN FERNANDO,02233,057812,0,0,0,107,45,49,0,1,0,1,3,5,12,19,6,6
06,001,SAN FERNANDO,02234,057829,0,0,14,107,52,56,4,0,0,1,0,3,8,8,3,0
06,002,PRIMERO DE MAYO,02236,057871,0,0,13,107,51,56,0,0,0,0,1,5,6,8,7,2
06,004,GENERAL DONOVAN,02246,057932,0,0,6,107,50,44,2,0,0,3,0,0,14,7,3,2
06,011,MAYOR L. J. FONTANA,02278,058264,0,0,18,107,58,34,0,1,0,1,1,0,8,12,4,1
06,012,O'HIGGINS,02282,058293,0,0,9,107,81,56,0,0,0,0,1,0,7,5,3,0
06,013,COMANDANTE FERNÁNDEZ ,02286,058345,0,0,4,107,18,99,0,2,1,0,3,1,9,3,6,2
06,013,COMANDANTE FERNÁNDEZ ,02286,058349,0,0,17,107,24,75,0,1,0,0,3,0,5,3,8,2
06,013,COMANDANTE FERNÁNDEZ ,02287,058444,0,0,24,107,22,67,3,0,0,0,1,0,4,3,8,1
06,013,COMANDANTE FERNÁNDEZ ,02289,058483,0,0,3,64,24,107,0,0,0,1,2,0,0,12,10,0
06,013,COMANDANTE FERNÁNDEZ ,02291,058518,0,0,17,64,11,107,0,0,0,0,5,0,3,4,5,1
06,019,9 DE JULIO,02309,058769,0,0,0,107,36,5,0,0,0,1,2,1,0,7,0,1
06,019,9 DE JULIO,02309,058789,0,0,6,107,21,72,1,2,0,1,1,1,5,3,6,3
06,020,CHACABUCO,02313,058839,0,0,11,107,29,79,0,0,0,0,3,0,1,14,7,0
06,020,CHACABUCO,02313,058875,0,0,25,87,23,107,1,1,0,0,2,0,5,10,0,2
06,020,CHACABUCO,02313,058877,0,0,14,107,29,65,2,2,0,0,2,0,5,12,2,3
06,025,GENERAL GÜEMES,02330,059088,0,0,3,107,73,15,1,0,0,0,0,0,1,0,0,0
06,025,GENERAL GÜEMES,02331,059093,0,0,2,107,54,48,0,0,1,0,0,1,2,2,3,0
06,025,GENERAL GÜEMES,02334,059133,0,0,11,73,107,27,2,0,0,1,2,1,7,0,1,1
06,001,SAN FERNANDO,02201,056884,0,0,10,55,20,106,4,6,0,0,0,2,12,5,6,2
06,001,SAN FERNANDO,02202,056902,0,0,21,49,16,106,4,0,0,0,1,0,11,5,8,5
06,001,SAN FERNANDO,02204,056923,0,0,19,64,46,106,2,0,0,0,2,0,5,5,9,0
06,001,SAN FERNANDO,02205,056933,0,0,19,106,57,17,0,1,0,0,1,0,30,14,6,3
06,001,SAN FERNANDO,02205,056947,0,0,0,106,55,21,0,1,0,0,1,4,29,15,6,4
06,001,SAN FERNANDO,02205,056948,0,0,0,106,58,57,1,0,0,2,7,1,23,12,3,1
06,001,SAN FERNANDO,02207,056985,0,0,15,96,106,21,1,0,0,0,3,3,8,16,14,3
06,001,SAN FERNANDO,02212,057126,0,0,19,64,37,106,4,0,0,1,3,3,12,2,6,3
06,001,SAN FERNANDO,02214,057160,0,0,68,106,35,62,0,1,0,0,5,0,13,5,14,4
06,001,SAN FERNANDO,02225,057462,0,0,0,106,46,56,0,0,0,3,5,1,13,13,3,0
06,001,SAN FERNANDO,02226,057522,0,0,0,106,66,32,1,0,0,0,7,1,7,12,7,1
06,001,SAN FERNANDO,02232,057782,0,0,17,106,58,37,0,1,0,2,4,3,7,15,2,4
06,001,SAN FERNANDO,02234,057842,0,0,5,106,55,41,0,0,0,0,6,1,5,10,11,1
06,002,PRIMERO DE MAYO,02235,057860,0,0,19,106,87,51,0,0,0,0,2,0,2,1,0,4
06,002,PRIMERO DE MAYO,02236,057873,0,0,2,106,72,55,1,0,0,0,2,0,8,3,2,1
06,004,GENERAL DONOVAN,02246,057927,0,0,8,106,42,65,0,0,0,0,0,0,14,3,10,3
06,008,LIBERTADOR GRAL. SAN MARTÍN,02260,058013,0,0,11,41,106,50,0,0,0,0,0,0,2,0,1,0
06,008,LIBERTADOR GRAL. SAN MARTÍN,02263,058084,0,0,43,106,34,75,0,0,0,0,1,0,1,0,0,3
06,011,MAYOR L. J. FONTANA,02276,058184,0,0,22,106,64,29,0,2,0,0,1,2,4,7,2,0
06,011,MAYOR L. J. FONTANA,02278,058260,0,0,18,106,51,40,1,0,0,1,2,0,2,23,5,1
06,011,MAYOR L. J. FONTANA,02279,058268,0,0,11,55,22,106,0,0,0,1,2,0,5,49,9,0
06,012,O'HIGGINS,02283,058307,0,0,12,106,70,25,3,0,0,3,0,0,3,6,2,0
06,013,COMANDANTE FERNÁNDEZ ,02289,058481,0,0,12,64,14,106,0,1,0,1,5,1,2,12,11,0
06,013,COMANDANTE FERNÁNDEZ ,02292,058551,0,0,22,106,27,80,0,0,0,0,5,0,0,0,6,0
06,014,QUITILIPI,02296,058568,0,0,0,106,27,66,1,1,0,1,1,0,6,2,7,1
06,014,QUITILIPI,02296,058582,0,0,22,106,40,69,1,1,0,1,1,0,5,1,6,1
06,016,MAIPÚ,02303,058668,0,0,28,106,16,41,0,3,0,0,1,0,34,8,9,0
06,017,INDEPENDENCIA,02306,058707,0,0,6,106,67,3,0,1,0,1,0,36,1,22,0,0
06,020,CHACABUCO,02313,058836,0,0,10,106,36,83,0,1,0,0,0,0,8,9,5,1
06,022,2 DE ABRIL,02320,058929,0,0,15,106,53,56,0,0,0,0,0,0,2,28,1,0
06,025,GENERAL GÜEMES,02327,059003,0,0,0,106,37,0,1,0,0,0,0,2,1,18,0,0
06,001,SAN FERNANDO,02205,056946,0,0,0,105,43,36,0,0,0,1,3,3,35,10,7,1
06,001,SAN FERNANDO,02223,057407,0,0,8,105,53,60,2,1,0,1,7,0,8,5,4,4
06,001,SAN FERNANDO,02225,057448,0,0,29,105,51,29,3,0,0,1,1,2,33,15,6,6
06,001,SAN FERNANDO,02225,057451,0,0,7,105,5,0,2,1,0,0,4,2,45,0,0,1
06,001,SAN FERNANDO,02225,057469,0,0,1,105,51,40,2,0,0,0,5,0,27,10,6,3
06,001,SAN FERNANDO,02225,057475,0,0,8,105,50,42,1,1,0,0,0,0,27,7,7,3
06,001,SAN FERNANDO,02232,057785,0,0,41,105,45,44,2,0,0,1,0,0,6,0,0,0
06,001,SAN FERNANDO,02234,057841,0,0,0,105,57,46,2,0,0,0,7,2,9,10,7,2
06,002,PRIMERO DE MAYO,02236,057867,0,0,9,105,44,72,3,0,0,1,7,0,3,4,9,0
06,008,LIBERTADOR GRAL. SAN MARTÍN,02261,058020,0,0,11,105,42,74,0,1,0,0,3,0,10,0,4,1
06,011,MAYOR L. J. FONTANA,02277,058198,0,0,30,105,58,43,0,1,0,1,1,0,5,15,4,3
06,012,O'HIGGINS,02282,058291,0,0,11,102,105,22,0,0,0,0,1,1,3,16,1,0
06,013,COMANDANTE FERNÁNDEZ ,02286,058376,0,0,16,105,12,85,0,0,0,0,2,1,0,11,4,1
06,013,COMANDANTE FERNÁNDEZ ,02290,058493,0,0,0,90,11,105,0,0,0,1,4,0,1,16,2,0
06,013,COMANDANTE FERNÁNDEZ ,02290,058508,0,0,25,91,16,105,0,0,0,1,5,1,5,9,6,0
06,013,COMANDANTE FERNÁNDEZ ,02292,058539,0,0,17,79,22,105,1,1,0,0,7,1,5,6,15,0
06,016,MAIPÚ,02303,058678,0,0,39,105,96,39,1,3,0,0,1,0,33,0,2,0
06,016,MAIPÚ,02303,058685,0,0,7,105,21,57,0,0,0,0,2,0,30,5,3,0
06,020,CHACABUCO,02313,058820,0,0,19,105,29,72,1,2,0,0,0,0,6,11,8,3
06,020,CHACABUCO,02313,058870,0,0,10,105,19,84,3,1,0,0,4,1,7,9,5,3
06,021,12 DE OCTUBRE,02316,058908,0,0,14,105,19,81,0,0,0,0,2,0,1,4,5,0
06,025,GENERAL GÜEMES,02327,059017,0,0,17,105,25,53,1,0,0,0,0,0,4,15,6,1
06,025,GENERAL GÜEMES,02327,059049,0,0,0,105,23,76,2,0,0,0,4,0,2,17,14,1
06,025,GENERAL GÜEMES,02329,059081,0,0,15,96,105,8,1,0,0,1,0,0,0,0,0,1
06,025,GENERAL GÜEMES,02330,059090,0,0,12,105,56,17,1,0,0,0,0,1,1,0,0,0
06,025,GENERAL GÜEMES,02330,059092,0,0,1,105,92,8,0,0,0,0,0,2,1,0,0,0
06,025,GENERAL GÜEMES,02333,059127,0,0,1,58,70,105,0,0,0,0,0,1,1,6,1,0
06,025,GENERAL GÜEMES,02334,059134,0,0,7,105,85,22,0,0,0,0,0,4,5,0,0,0
06,001,SAN FERNANDO,02203,056903,0,0,15,60,21,104,4,0,0,1,6,3,9,11,6,1
06,001,SAN FERNANDO,02205,056929,0,0,18,104,59,22,0,0,0,0,4,2,36,11,4,2
06,001,SAN FERNANDO,02205,056943,0,0,17,104,57,16,0,0,0,0,4,0,32,14,8,2
06,001,SAN FERNANDO,02210,057082,0,0,19,54,31,104,1,1,0,0,8,3,7,4,7,4
06,001,SAN FERNANDO,02213,057130,0,0,2,104,59,45,1,0,0,2,1,2,5,12,6,6
06,001,SAN FERNANDO,02213,057148,0,0,12,104,51,41,0,1,0,1,2,2,6,9,6,6
06,001,SAN FERNANDO,02219,057228,0,0,18,81,104,20,7,2,0,0,3,1,6,0,6,5
06,001,SAN FERNANDO,02222,057309,0,0,19,104,60,43,1,0,0,1,2,1,18,16,6,4
06,001,SAN FERNANDO,02225,057453,0,0,22,104,55,38,0,0,0,0,6,0,19,11,6,1
06,008,LIBERTADOR GRAL. SAN MARTÍN,02260,058012,0,0,9,53,104,41,0,0,0,0,0,0,1,0,1,1
06,011,MAYOR L. J. FONTANA,02277,058205,0,0,24,104,51,38,1,2,0,0,8,0,1,6,11,2
06,011,MAYOR L. J. FONTANA,02277,058223,0,0,12,104,50,49,2,0,0,1,3,3,3,4,11,3
06,012,O'HIGGINS,02283,058305,0,0,12,104,58,28,1,0,0,0,1,0,0,11,0,0
06,012,O'HIGGINS,02283,058306,0,0,7,104,70,43,0,0,0,0,1,0,0,5,5,0
06,013,COMANDANTE FERNÁNDEZ ,02286,058393,0,0,18,104,13,80,1,0,0,0,4,2,7,15,4,0
06,013,COMANDANTE FERNÁNDEZ ,02287,058434,0,0,20,104,15,59,0,0,0,0,0,0,6,9,12,2
06,013,COMANDANTE FERNÁNDEZ ,02290,058501,0,0,19,85,18,104,0,0,0,0,1,1,3,6,16,2
06,014,QUITILIPI,02296,058573,0,0,0,104,0,49,1,1,0,0,0,1,3,0,7,1
06,016,MAIPÚ,02303,058699,0,0,18,104,35,22,1,1,0,0,1,0,28,13,3,0
06,020,CHACABUCO,02313,058808,0,0,34,78,26,104,0,0,0,0,2,0,3,0,0,0
06,020,CHACABUCO,02313,058809,0,0,0,104,27,70,0,0,0,3,2,0,5,13,4,4
06,020,CHACABUCO,02313,058824,0,0,6,86,17,104,4,2,0,1,5,0,1,11,6,2
06,020,CHACABUCO,02313,058843,0,0,45,104,0,66,0,1,0,0,1,1,3,7,7,3
06,020,CHACABUCO,02313,058869,0,0,19,104,27,73,2,1,0,0,2,0,0,10,4,3
06,022,2 DE ABRIL,02320,058936,0,0,8,104,49,69,0,0,0,2,1,0,3,20,2,3
06,022,2 DE ABRIL,02320,058939,0,0,19,104,54,64,1,0,0,0,0,0,0,23,2,0
06,023,FRAY JUSTO STA. MARÍA DE ORO,02323,058965,0,0,9,64,104,37,3,0,0,0,0,0,0,13,1,0
06,025,GENERAL GÜEMES,02332,059108,0,0,6,104,33,35,0,1,0,0,0,0,1,0,0,0
06,025,GENERAL GÜEMES,02335,059141,0,0,3,91,104,12,0,1,0,0,2,0,5,0,0,0
06,001,SAN FERNANDO,02203,056916,0,0,19,60,13,103,2,2,0,0,7,2,13,8,14,0
06,001,SAN FERNANDO,02205,056934,0,0,0,103,63,29,1,0,0,0,2,1,19,16,6,2
06,001,SAN FERNANDO,02207,057003,0,0,5,87,103,44,2,0,0,0,2,2,6,8,10,1
06,001,SAN FERNANDO,02211,057112,0,0,0,103,63,39,3,0,0,0,5,2,5,5,6,4
06,001,SAN FERNANDO,02222,057328,0,0,84,103,82,35,0,2,0,1,4,0,8,9,7,3
06,001,SAN FERNANDO,02223,057387,0,0,27,103,62,46,1,0,0,1,1,2,11,4,8,2
06,001,SAN FERNANDO,02230,057755,0,0,13,103,21,82,3,0,0,1,7,1,8,7,8,3
06,001,SAN FERNANDO,02234,057848,0,0,21,103,67,39,0,1,0,0,3,1,9,15,8,4
06,011,MAYOR L. J. FONTANA,02277,058197,0,0,0,103,65,50,1,0,0,0,4,1,1,12,4,4
06,011,MAYOR L. J. FONTANA,02278,058252,0,0,24,103,68,35,1,2,0,0,4,1,1,8,1,3
06,013,COMANDANTE FERNÁNDEZ ,02290,058490,0,0,22,86,21,103,1,2,0,2,5,3,3,10,8,0
06,013,COMANDANTE FERNÁNDEZ ,02291,058516,0,0,12,56,19,103,0,0,2,0,6,0,10,7,2,0
06,013,COMANDANTE FERNÁNDEZ ,02292,058529,0,0,17,103,16,71,0,0,0,1,2,1,3,7,13,2
06,019,9 DE JULIO,02309,058749,0,0,10,103,21,77,0,3,0,0,1,0,4,2,13,0
06,020,CHACABUCO,02313,058818,0,0,17,103,34,74,0,0,0,0,1,0,5,8,7,4
06,020,CHACABUCO,02313,058841,0,0,13,103,26,86,1,0,0,0,3,0,1,11,8,2
06,020,CHACABUCO,02313,058859,0,0,14,78,28,103,2,0,0,0,4,0,3,18,3,1
06,020,CHACABUCO,02313,058873,0,0,7,103,40,59,1,0,0,1,2,1,4,14,10,2
06,024,ALMIRANTE BROWN,02324,058970,0,0,12,103,62,26,0,0,0,0,0,0,29,20,1,0
06,001,SAN FERNANDO,02224,057417,0,0,103,0,49,61,1,0,0,2,4,1,34,17,0,4
06,001,SAN FERNANDO,02210,057090,0,0,13,64,18,102,2,0,0,0,4,0,6,4,7,2
06,001,SAN FERNANDO,02211,057099,0,0,15,102,51,57,1,0,0,0,7,0,8,5,9,2
06,001,SAN FERNANDO,02213,057127,0,0,1,102,73,25,1,0,0,1,2,2,6,6,7,6
06,001,SAN FERNANDO,02213,057140,0,0,0,102,68,35,0,0,0,0,1,1,10,10,3,5
06,001,SAN FERNANDO,02222,057366,0,0,8,102,68,53,5,1,0,1,4,2,8,3,3,4
06,001,SAN FERNANDO,02225,057445,0,0,4,102,46,30,1,0,0,1,30,3,23,24,7,0
06,001,SAN FERNANDO,02225,057479,0,0,21,102,40,46,3,2,0,0,5,0,29,8,4,5
06,001,SAN FERNANDO,02232,057786,0,0,3,102,47,57,0,1,0,1,5,1,6,12,5,2
06,001,SAN FERNANDO,02232,057794,0,0,19,102,58,39,3,2,0,1,6,2,6,6,2,3
06,002,PRIMERO DE MAYO,02239,057884,0,0,0,102,86,36,1,0,0,0,2,2,0,3,2,2
06,011,MAYOR L. J. FONTANA,02277,058213,0,0,27,102,48,66,1,1,0,0,2,3,2,12,2,2
06,011,MAYOR L. J. FONTANA,02278,058256,0,0,9,102,58,36,1,2,0,0,3,0,5,16,4,0
06,012,O'HIGGINS,02282,058294,0,0,18,102,90,36,0,0,0,0,0,0,11,4,6,1
06,013,COMANDANTE FERNÁNDEZ ,02286,058391,0,0,34,102,20,58,1,0,0,3,1,1,5,13,6,2
06,013,COMANDANTE FERNÁNDEZ ,02286,058392,0,0,7,102,13,90,0,0,0,0,1,0,2,0,8,1
06,013,COMANDANTE FERNÁNDEZ ,02287,058412,0,0,15,102,18,81,1,1,0,1,1,0,5,7,4,3
06,013,COMANDANTE FERNÁNDEZ ,02287,058464,0,0,5,102,19,85,1,2,0,0,1,2,4,11,6,1
06,013,COMANDANTE FERNÁNDEZ ,02289,058479,0,0,12,64,14,102,0,0,0,0,4,1,6,13,6,1
06,013,COMANDANTE FERNÁNDEZ ,02290,058511,0,0,12,85,14,102,1,0,0,0,2,2,5,6,12,3
06,013,COMANDANTE FERNÁNDEZ ,02292,058531,0,0,26,102,14,97,0,1,0,0,6,0,1,8,4,3
06,013,COMANDANTE FERNÁNDEZ ,02292,058552,0,0,12,102,12,85,0,0,0,0,5,1,5,4,14,1
06,015,25 DE MAYO,02298,058584,0,0,1,102,26,15,0,0,0,0,0,0,0,0,1,0
06,015,25 DE MAYO,02299,058602,0,0,2,102,31,78,0,1,0,1,2,0,5,14,6,2
06,019,9 DE JULIO,02309,058754,0,0,4,102,25,75,0,0,0,0,2,0,1,5,5,1
06,019,9 DE JULIO,02309,058764,0,0,1,69,16,102,1,0,0,0,0,0,3,7,17,2
06,019,9 DE JULIO,02309,058774,0,0,0,102,38,64,1,1,0,0,2,1,3,2,9,0
06,019,9 DE JULIO,02309,058795,0,0,18,102,22,62,0,1,0,0,2,0,4,5,8,0
06,020,CHACABUCO,02313,058815,0,0,25,102,32,75,0,0,0,0,0,1,2,6,0,1
06,020,CHACABUCO,02313,058865,0,0,38,102,28,54,1,0,0,0,0,0,3,9,5,10
06,022,2 DE ABRIL,02320,058926,0,0,9,102,61,67,0,0,0,0,1,0,1,22,4,0
06,023,FRAY JUSTO STA. MARÍA DE ORO,02322,058946,0,0,11,102,38,60,0,0,0,0,1,0,3,9,4,0
06,023,FRAY JUSTO STA. MARÍA DE ORO,02322,058953,0,0,7,102,49,50,0,0,0,0,2,0,3,21,4,0
06,025,GENERAL GÜEMES,02335,059142,0,0,1,102,60,27,0,0,0,2,0,0,4,0,2,0
06,001,SAN FERNANDO,02207,056997,0,0,12,101,87,29,1,0,0,0,6,0,12,10,20,1
06,001,SAN FERNANDO,02208,057021,0,0,1,75,37,101,3,0,0,0,4,1,9,14,7,4
06,001,SAN FERNANDO,02214,057161,0,0,0,101,69,21,2,1,0,0,3,1,13,5,0,4
06,001,SAN FERNANDO,02219,057218,0,0,3,81,101,22,1,2,0,0,1,0,4,11,1,3
06,001,SAN FERNANDO,02220,057243,0,0,12,53,43,101,1,0,0,0,7,2,13,6,9,3
06,001,SAN FERNANDO,02227,057578,0,0,23,101,70,43,0,0,0,0,7,0,11,7,5,3
06,001,SAN FERNANDO,02232,057793,0,0,39,101,48,37,1,1,0,1,7,2,4,14,6,3
06,011,MAYOR L. J. FONTANA,02276,058178,0,0,32,101,0,49,1,0,0,0,5,2,2,8,5,2
06,011,MAYOR L. J. FONTANA,02276,058180,0,0,18,101,64,35,2,1,0,0,0,1,2,10,2,2
06,012,O'HIGGINS,02282,058276,0,0,0,101,61,48,0,0,0,0,0,1,8,20,6,0
06,012,O'HIGGINS,02282,058280,0,0,11,101,98,29,0,0,0,1,0,0,5,6,5,0
06,013,COMANDANTE FERNÁNDEZ ,02286,058370,0,0,0,101,27,76,5,1,0,1,0,0,4,0,12,0
06,013,COMANDANTE FERNÁNDEZ ,02291,058515,0,0,11,57,15,101,0,0,0,0,5,1,5,10,5,1
06,013,COMANDANTE FERNÁNDEZ ,02292,058548,0,0,9,101,17,93,0,0,0,1,6,2,0,12,5,1
06,017,INDEPENDENCIA,02307,058724,0,0,24,101,87,22,0,0,0,0,1,2,1,15,3,0
06,020,CHACABUCO,02313,058811,0,0,16,101,19,98,0,0,0,0,4,0,1,8,4,0
06,020,CHACABUCO,02313,058857,0,0,20,101,36,92,0,0,0,1,0,1,2,11,6,2
06,020,CHACABUCO,02313,058874,0,0,23,101,36,72,1,0,0,0,1,0,3,10,0,0
06,020,CHACABUCO,02313,058876,0,0,34,101,16,91,0,0,0,0,0,0,3,0,0,1
06,022,2 DE ABRIL,02320,058942,0,0,13,101,46,86,1,0,0,0,0,0,1,13,0,0
06,025,GENERAL GÜEMES,02331,059094,0,0,19,101,46,64,0,0,0,0,0,0,3,0,0,1
06,001,SAN FERNANDO,02205,056939,0,0,3,100,70,19,3,0,0,1,0,1,44,6,5,1
06,001,SAN FERNANDO,02206,056971,0,0,0,100,45,33,1,1,0,2,5,1,23,13,14,2
06,001,SAN FERNANDO,02207,057010,0,0,9,100,0,0,0,0,0,92,1,0,6,17,39,1
06,001,SAN FERNANDO,02208,057024,0,0,22,73,38,100,3,0,0,0,7,1,6,18,7,2
06,001,SAN FERNANDO,02211,057095,0,0,15,100,60,57,0,0,0,1,2,2,3,7,5,5
06,001,SAN FERNANDO,02213,057129,0,0,9,100,64,46,1,2,0,0,7,0,11,7,5,4
06,001,SAN FERNANDO,02218,057206,0,0,26,58,40,100,2,1,0,0,0,2,18,11,9,0
06,001,SAN FERNANDO,02225,057470,0,0,1,100,52,35,1,1,0,1,8,0,17,8,9,4
06,001,SAN FERNANDO,02225,057483,0,0,2,100,60,31,0,0,0,0,4,2,30,12,12,0
06,001,SAN FERNANDO,02225,057485,0,0,24,100,35,35,1,2,2,0,5,3,32,19,5,5
06,002,PRIMERO DE MAYO,02235,057861,0,0,1,100,72,56,1,0,0,2,6,1,8,4,7,3
