codprov,coddepto,depto,circuito,mesa,electores,nulos,blancos,00139,00146,00148,00136,00137,00138,00142,00143,00140,00144,00141,00145,00147,00149,00150
06,012,O'Higgins,2330,56930,0,0,5,188,65,2,3,0,0,0,0,0,0,0,0,0,0,0
06,015,25 de Mayo,2350,57301,0,0,9,188,59,9,3,0,0,0,0,0,0,0,0,0,0,0
06,017,Independencia,2358,57435,0,0,1,188,40,6,2,0,0,0,0,0,0,0,0,0,0,0
06,018,General Belgrano,2361,57497,0,0,10,188,6,6,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
06,024,Almirante Brown,2381,57832,0,0,4,188,53,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
06,024,Almirante Brown,2381,57846,0,0,4,188,50,5,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
06,001,San Fernando,2243,55442,0,0,5,187,69,13,12,0,0,0,0,0,0,0,0,0,0,0
06,003,Libertad,2277,56343,0,0,10,187,105,9,3,0,0,0,0,0,0,0,0,0,0,0
06,004,General Donovan,2285,56406,0,0,11,187,56,8,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
06,007,Bermejo,2303,56557,0,0,1,187,27,5,9,0,0,0,0,0,0,0,0,0,0,0
06,008,Libertador Gral. San Martín,2308,56576,0,0,10,187,70,9,4,0,0,0,0,0,0,0,0,0,0,0
06,008,Libertador Gral. San Martín,2311,56677,0,0,5,187,55,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
06,008,Libertador Gral. San Martín,2311,56682,0,0,0,187,57,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
06,011,Mayor L. J. Fontana,2325,56836,0,0,10,187,44,9,8,0,0,0,0,0,0,0,0,0,0,0
06,012,O'Higgins,2332,56955,0,0,2,187,48,9,5,0,0,0,0,0,0,0,0,0,0,0
06,013,Comandante Fernández ,2338,57138,0,0,8,77,187,5,6,0,0,0,0,0,0,0,0,0,0,0
06,015,25 de Mayo,2350,57323,0,0,5,187,81,2,4,0,0,0,0,0,0,0,0,0,0,0
06,015,25 de Mayo,2351,57349,0,0,9,187,50,7,0,0,0,0,0,0,0,0,0,0,0,0
06,015,25 de Mayo,2351,57350,0,0,9,187,53,3,2,0,0,0,0,0,0,0,0,0,0,0
06,018,General Belgrano,2361,57488,0,0,2,187,60,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
06,018,General Belgrano,2361,57499,0,0,0,187,52,5,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
06,025,General Güemes,2383,57894,0,0,10,187,44,7,9,0,0,0,0,0,0,0,0,0,0,0
06,001,San Fernando,2243,55448,0,0,17,186,47,18,8,0,0,0,0,0,0,0,0,0,0,0
06,001,San Fernando,2245,55517,0,0,7,74,186,21,17,0,0,0,0,0,0,0,0,0,0,0
06,005,Sargento Cabral ,2288,56427,0,0,9,186,67,4,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
06,005,Sargento Cabral ,2289,56440,0,0,9,186,56,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
06,005,Sargento Cabral ,2289,56451,0,0,6,186,72,5,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
06,005,Sargento Cabral ,2289,56452,0,0,8,186,56,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
06,007,Bermejo,2297,56506,0,0,12,8,52,186,4,0,0,0,0,0,0,0,0,0,0,0
06,008,Libertador Gral. San Martín,2307,56575,0,0,8,186,34,7,1,0,0,0,0,0,0,0,0,0,0,0
06,010,San Lorenzo ,2320,56755,0,0,0,186,45,7,12,0,0,0,0,0,0,0,0,0,0,0
06,012,O'Higgins,2331,56940,0,0,4,186,52,3,1,0,0,0,0,0,0,0,0,0,0,0
06,012,O'Higgins,2332,56953,0,0,3,186,43,7,9,0,0,0,0,0,0,0,0,0,0,0
06,012,O'Higgins,2332,56959,0,0,4,186,39,6,4,0,0,0,0,0,0,0,0,0,0,0
06,015,25 de Mayo,2350,57302,0,0,6,186,70,4,7,0,0,0,0,0,0,0,0,0,0,0
06,015,25 de Mayo,2350,57314,0,0,11,186,69,10,3,0,0,0,0,0,0,0,0,0,0,0
06,015,25 de Mayo,2350,57315,0,0,8,186,66,7,5,0,0,0,0,0,0,0,0,0,0,0
06,016,Maipú,2354,57400,0,0,8,186,26,1,9,0,0,0,0,0,0,0,0,0,0,0
06,021,12 de Octubre,2373,57713,0,0,7,186,65,3,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
06,021,12 de Octubre,2373,57715,0,0,0,186,83,2,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
06,024,Almirante Brown,2381,57833,0,0,2,186,80,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
06,025,General Güemes,2383,57907,0,0,1,186,58,4,3,0,0,0,0,0,0,0,0,0,0,0
06,025,General Güemes,2384,57935,0,0,5,186,39,5,14,0,0,0,0,0,0,0,0,0,0,0
06,001,San Fernando,2236,55308,0,0,12,66,185,11,7,0,0,0,0,0,0,0,0,0,0,0
06,001,San Fernando,2237,55316,0,0,2,66,185,13,2,0,0,0,0,0,0,0,0,0,0,0
06,001,San Fernando,2243,55434,0,0,14,185,53,19,7,0,0,0,0,0,0,0,0,0,0,0
06,001,San Fernando,2243,55436,0,0,16,185,45,14,12,0,0,0,0,0,0,0,0,0,0,0
06,001,San Fernando,2264,56005,0,0,4,185,100,18,16,0,0,0,0,0,0,0,0,0,0,0
06,001,San Fernando,2270,56258,0,0,3,185,62,6,6,0,0,0,0,0,0,0,0,0,0,0
06,005,Sargento Cabral ,2288,56433,0,0,10,185,63,12,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
06,006,Presidencia de la  Plaza,2292,56457,0,0,10,185,75,4,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
06,006,Presidencia de la  Plaza,2292,56468,0,0,8,185,77,8,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
06,015,25 de Mayo,2350,57344,0,0,5,185,68,12,7,0,0,0,0,0,0,0,0,0,0,0
06,016,Maipú,2354,57410,0,0,8,185,63,4,2,0,0,0,0,0,0,0,0,0,0,0
06,025,General Güemes,2383,57853,0,0,5,185,41,5,13,0,0,0,0,0,0,0,0,0,0,0
06,025,General Güemes,2390,57989,0,0,5,185,28,1,3,0,0,0,0,0,0,0,0,0,0,0
06,025,General Güemes,2394,58049,0,0,0,185,37,0,4,0,0,0,0,0,0,0,0,0,0,0
06,025,General Güemes,2394,58050,0,0,1,185,37,3,1,0,0,0,0,0,0,0,0,0,0,0
06,001,San Fernando,2236,55314,0,0,7,64,184,10,4,0,0,0,0,0,0,0,0,0,0,0
06,001,San Fernando,2241,55389,0,0,8,184,75,13,12,0,0,0,0,0,0,0,0,0,0,0
06,001,San Fernando,2243,55424,0,0,13,184,59,21,13,0,0,0,0,0,0,0,0,0,0,0
06,001,San Fernando,2250,55604,0,0,22,184,59,3,10,0,0,0,0,0,0,0,0,0,0,0
06,003,Libertad,2277,56356,0,0,17,184,80,5,5,0,0,0,0,0,0,0,0,0,0,0
06,006,Presidencia de la  Plaza,2292,56470,0,0,9,184,87,6,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
06,008,Libertador Gral. San Martín,2308,56581,0,0,12,184,74,13,5,0,0,0,0,0,0,0,0,0,0,0
06,008,Libertador Gral. San Martín,2311,56697,0,0,2,184,64,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
06,010,San Lorenzo ,2321,56760,0,0,1,184,73,3,3,0,0,0,0,0,0,0,0,0,0,0
06,012,O'Higgins,2331,56937,0,0,4,184,54,2,4,0,0,0,0,0,0,0,0,0,0,0
06,015,25 de Mayo,2350,57336,0,0,9,184,51,4,4,0,0,0,0,0,0,0,0,0,0,0
06,021,12 de Octubre,2373,57709,0,0,3,184,79,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
06,024,Almirante Brown,2381,57843,0,0,0,184,50,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
06,001,San Fernando,2236,55301,0,0,6,69,183,7,1,0,0,0,0,0,0,0,0,0,0,0
06,005,Sargento Cabral ,2286,56412,0,0,3,183,70,8,4,0,0,0,0,0,0,0,0,0,0,0
06,005,Sargento Cabral ,2289,56449,0,0,5,183,72,10,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
06,008,Libertador Gral. San Martín,2311,56671,0,0,15,183,49,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
06,008,Libertador Gral. San Martín,2311,56690,0,0,0,183,34,8,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
06,011,Mayor L. J. Fontana,2326,56902,0,0,10,77,183,11,18,0,0,0,0,0,0,0,0,0,0,0
06,012,O'Higgins,2331,56944,0,0,4,183,57,5,5,0,0,0,0,0,0,0,0,0,0,0
06,013,Comandante Fernández ,2334,57003,0,0,6,65,183,6,9,0,0,0,0,0,0,0,0,0,0,0
06,015,25 de Mayo,2350,57306,0,0,1,183,67,6,6,0,0,0,0,0,0,0,0,0,0,0
06,015,25 de Mayo,2350,57312,0,0,8,183,49,8,7,0,0,0,0,0,0,0,0,0,0,0
06,015,25 de Mayo,2350,57313,0,0,6,183,70,5,6,0,0,0,0,0,0,0,0,0,0,0
06,017,Independencia,2358,57437,0,0,4,183,74,6,6,0,0,0,0,0,0,0,0,0,0,0
06,018,General Belgrano,2361,57486,0,0,12,183,41,7,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
06,018,General Belgrano,2361,57500,0,0,1,183,68,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
06,024,Almirante Brown,2381,57829,0,0,2,183,53,5,6,0,0,0,0,0,0,0,0,0,0,0
06,024,Almirante Brown,2381,57842,0,0,6,183,40,6,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
06,025,General Güemes,2387,57956,0,0,6,183,46,1,5,0,0,0,0,0,0,0,0,0,0,0
06,025,General Güemes,2394,58036,0,0,0,183,21,2,4,0,0,0,0,0,0,0,0,0,0,0
06,001,San Fernando,2238,55336,0,0,11,49,182,13,2,0,0,0,0,0,0,0,0,0,0,0
06,001,San Fernando,2250,55618,0,0,13,182,60,13,18,0,0,0,0,0,0,0,0,0,0,0
06,001,San Fernando,2256,55681,0,0,11,182,68,12,9,0,0,0,0,0,0,0,0,0,0,0
06,003,Libertad,2277,56355,0,0,19,182,75,11,0,0,0,0,0,0,0,0,0,0,0,0
06,003,Libertad,2277,56361,0,0,24,182,70,15,5,0,0,0,0,0,0,0,0,0,0,0
06,004,General Donovan,2285,56402,0,0,3,182,57,10,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
06,005,Sargento Cabral ,2286,56417,0,0,1,182,74,9,4,0,0,0,0,0,0,0,0,0,0,0
06,006,Presidencia de la  Plaza,2292,56458,0,0,7,182,63,5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
06,008,Libertador Gral. San Martín,2308,56600,0,0,1,182,77,13,2,0,0,0,0,0,0,0,0,0,0,0
06,008,Libertador Gral. San Martín,2311,56698,0,0,10,182,50,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
06,010,San Lorenzo ,2320,56725,0,0,6,182,61,7,9,0,0,0,0,0,0,0,0,0,0,0
06,010,San Lorenzo ,2320,56744,0,0,12,182,36,3,9,0,0,0,0,0,0,0,0,0,0,0
06,011,Mayor L. J. Fontana,2322,56761,0,0,6,182,43,3,5,0,0,0,0,0,0,0,0,0,0,0
06,015,25 de Mayo,2350,57339,0,0,9,182,71,6,8,0,0,0,0,0,0,0,0,0,0,0
06,017,Independencia,2358,57436,0,0,8,182,59,11,0,0,0,0,0,0,0,0,0,0,0,0
06,024,Almirante Brown,2381,57837,0,0,2,182,63,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
06,001,San Fernando,2237,55320,0,0,11,71,181,14,4,0,0,0,0,0,0,0,0,0,0,0
06,001,San Fernando,2238,55330,0,0,14,51,181,17,5,0,0,0,0,0,0,0,0,0,0,0
06,001,San Fernando,2239,55354,0,0,9,60,181,7,6,0,0,0,0,0,0,0,0,0,0,0
06,001,San Fernando,2243,55423,0,0,13,181,69,13,18,0,0,0,0,0,0,0,0,0,0,0
06,001,San Fernando,2270,56260,0,0,22,181,59,22,14,0,0,0,0,0,0,0,0,0,0,0
06,001,San Fernando,2270,56266,0,0,0,181,78,15,10,0,0,0,0,0,0,0,0,0,0,0
06,003,Libertad,2277,56358,0,0,23,181,75,7,7,0,0,0,0,0,0,0,0,0,0,0
06,005,Sargento Cabral ,2288,56437,0,0,5,181,80,6,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
06,007,Bermejo,2297,56494,0,0,7,181,75,5,3,0,0,0,0,0,0,0,0,0,0,0
06,007,Bermejo,2298,56521,0,0,11,181,70,12,3,0,0,0,0,0,0,0,0,0,0,0
06,008,Libertador Gral. San Martín,2304,56559,0,0,6,181,61,5,4,0,0,0,0,0,0,0,0,0,0,0
06,008,Libertador Gral. San Martín,2307,56572,0,0,1,181,43,8,0,0,0,0,0,0,0,0,0,0,0,0
06,008,Libertador Gral. San Martín,2310,56658,0,0,0,181,62,12,4,0,0,0,0,0,0,0,0,0,0,0
06,008,Libertador Gral. San Martín,2310,56662,0,0,1,181,59,8,0,0,0,0,0,0,0,0,0,0,0,0
06,008,Libertador Gral. San Martín,2311,56675,0,0,2,181,62,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
06,008,Libertador Gral. San Martín,2311,56686,0,0,3,181,82,6,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
06,012,O'Higgins,2331,56946,0,0,7,181,45,4,5,0,0,0,0,0,0,0,0,0,0,0
06,013,Comandante Fernández ,2335,57059,0,0,1,181,90,6,4,0,0,0,0,0,0,0,0,0,0,0
06,015,25 de Mayo,2350,57331,0,0,6,181,72,5,4,0,0,0,0,0,0,0,0,0,0,0
06,015,25 de Mayo,2350,57340,0,0,8,181,81,9,5,0,0,0,0,0,0,0,0,0,0,0
06,016,Maipú,2354,57399,0,0,4,181,55,4,8,0,0,0,0,0,0,0,0,0,0,0
06,017,Independencia,2358,57446,0,0,2,181,60,12,6,0,0,0,0,0,0,0,0,0,0,0
06,017,Independencia,2358,57447,0,0,2,181,60,12,6,0,0,0,0,0,0,0,0,0,0,0
06,024,Almirante Brown,2381,57825,0,0,4,181,60,6,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
06,024,Almirante Brown,2381,57847,0,0,2,181,61,0,1,0,0,0,0,0,0,0,0,0,0,0
06,025,General Güemes,2383,57911,0,0,7,181,68,3,5,0,0,0,0,0,0,0,0,0,0,0
06,025,General Güemes,2387,57965,0,0,0,181,45,2,3,0,0,0,0,0,0,0,0,0,0,0
06,001,San Fernando,2237,55317,0,0,5,61,180,11,4,0,0,0,0,0,0,0,0,0,0,0
06,001,San Fernando,2238,55337,0,0,9,56,180,14,5,0,0,0,0,0,0,0,0,0,0,0
06,001,San Fernando,2239,55350,0,0,7,53,180,9,3,0,0,0,0,0,0,0,0,0,0,0
06,001,San Fernando,2243,55452,0,0,12,180,60,16,24,0,0,0,0,0,0,0,0,0,0,0
06,001,San Fernando,2250,55611,0,0,15,180,60,6,12,0,0,0,0,0,0,0,0,0,0,0
06,003,Libertad,2277,56362,0,0,11,180,83,14,6,0,0,0,0,0,0,0,0,0,0,0
06,006,Presidencia de la  Plaza,2292,56478,0,0,1,180,67,6,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
06,007,Bermejo,2298,56534,0,0,19,180,66,6,1,0,0,0,0,0,0,0,0,0,0,0
06,008,Libertador Gral. San Martín,2307,56573,0,0,7,180,34,6,3,0,0,0,0,0,0,0,0,0,0,0
06,008,Libertador Gral. San Martín,2311,56685,0,0,4,180,62,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
06,010,San Lorenzo ,2320,56729,0,0,7,180,65,6,12,0,0,0,0,0,0,0,0,0,0,0
06,010,San Lorenzo ,2320,56735,0,0,8,180,53,5,17,0,0,0,0,0,0,0,0,0,0,0
06,010,San Lorenzo ,2320,56738,0,0,2,180,58,4,13,0,0,0,0,0,0,0,0,0,0,0
06,011,Mayor L. J. Fontana,2325,56861,0,0,14,180,58,10,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
06,013,Comandante Fernández ,2336,57112,0,0,7,57,180,6,2,0,0,0,0,0,0,0,0,0,0,0
06,016,Maipú,2354,57367,0,0,12,180,51,5,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
06,016,Maipú,2354,57379,0,0,6,180,42,2,4,0,0,0,0,0,0,0,0,0,0,0
06,017,Independencia,2358,57439,0,0,6,180,73,2,4,0,0,0,0,0,0,0,0,0,0,0
06,017,Independencia,2359,57469,0,0,7,180,67,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
06,021,12 de Octubre,2370,57662,0,0,8,180,59,4,1,0,0,0,0,0,0,0,0,0,0,0
06,021,12 de Octubre,2373,57706,0,0,3,180,82,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
06,025,General Güemes,2383,57874,0,0,8,180,58,8,5,0,0,0,0,0,0,0,0,0,0,0
06,025,General Güemes,2394,58038,0,0,0,180,40,7,2,0,0,0,0,0,0,0,0,0,0,0
06,001,San Fernando,2237,55322,0,0,10,56,179,11,8,0,0,0,0,0,0,0,0,0,0,0
06,001,San Fernando,2237,55323,0,0,13,60,179,13,9,0,0,0,0,0,0,0,0,0,0,0
06,001,San Fernando,2239,55349,0,0,10,72,179,11,9,0,0,0,0,0,0,0,0,0,0,0
06,001,San Fernando,2243,55445,0,0,14,179,64,27,9,0,0,0,0,0,0,0,0,0,0,0
06,001,San Fernando,2243,55451,0,0,11,179,79,20,6,0,0,0,0,0,0,0,0,0,0,0
06,001,San Fernando,2271,56279,0,0,21,179,86,9,12,0,0,0,0,0,0,0,0,0,0,0
06,005,Sargento Cabral ,2286,56411,0,0,1,179,68,9,3,0,0,0,0,0,0,0,0,0,0,0
06,005,Sargento Cabral ,2289,56439,0,0,30,179,50,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
06,005,Sargento Cabral ,2289,56441,0,0,6,179,86,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
06,007,Bermejo,2297,56501,0,0,0,179,60,10,0,0,0,0,0,0,0,0,0,0,0,0
06,007,Bermejo,2299,56547,0,0,8,179,43,5,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
06,008,Libertador Gral. San Martín,2307,56574,0,0,13,179,35,8,0,0,0,0,0,0,0,0,0,0,0,0
06,008,Libertador Gral. San Martín,2308,56606,0,0,15,179,81,13,4,0,0,0,0,0,0,0,0,0,0,0
06,008,Libertador Gral. San Martín,2310,56653,0,0,4,179,71,2,1,0,0,0,0,0,0,0,0,0,0,0
06,015,25 de Mayo,2350,57345,0,0,10,179,69,5,6,0,0,0,0,0,0,0,0,0,0,0
06,016,Maipú,2354,57394,0,0,9,179,66,0,8,0,0,0,0,0,0,0,0,0,0,0
06,017,Independencia,2359,57465,0,0,6,179,56,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
06,018,General Belgrano,2361,57478,0,0,8,179,78,14,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
06,018,General Belgrano,2361,57502,0,0,3,179,69,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
06,020,Chacabuco,2367,57616,0,0,16,179,63,9,5,0,0,0,0,0,0,0,0,0,0,0
06,021,12 de Octubre,2369,57658,0,0,5,179,45,5,2,0,0,0,0,0,0,0,0,0,0,0
06,021,12 de Octubre,2373,57708,0,0,6,179,79,3,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
06,021,12 de Octubre,2373,57710,0,0,1,179,83,3,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
06,025,General Güemes,2387,57960,0,0,7,179,34,3,3,0,0,0,0,0,0,0,0,0,0,0
06,025,General Güemes,2394,58033,0,0,2,179,41,0,2,0,0,0,0,0,0,0,0,0,0,0
06,025,General Güemes,2394,58047,0,0,1,179,38,5,2,0,0,0,0,0,0,0,0,0,0,0
06,001,San Fernando,2238,55335,0,0,15,67,178,11,5,0,0,0,0,0,0,0,0,0,0,0
06,001,San Fernando,2249,55567,0,0,19,178,54,11,19,0,0,0,0,0,0,0,0,0,0,0
06,001,San Fernando,2250,55620,0,0,18,178,70,15,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
06,002,Primero de Mayo,2272,56314,0,0,9,178,86,6,3,0,0,0,0,0,0,0,0,0,0,0
06,003,Libertad,2277,56348,0,0,13,178,80,12,7,0,0,0,0,0,0,0,0,0,0,0
06,004,General Donovan,2283,56383,0,0,14,178,83,7,3,0,0,0,0,0,0,0,0,0,0,0
06,007,Bermejo,2298,56526,0,0,0,178,82,6,4,0,0,0,0,0,0,0,0,0,0,0
06,008,Libertador Gral. San Martín,2311,56668,0,0,5,178,51,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
06,011,Mayor L. J. Fontana,2322,56764,0,0,2,178,47,2,3,0,0,0,0,0,0,0,0,0,0,0
06,011,Mayor L. J. Fontana,2325,56869,0,0,11,178,53,9,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
06,012,O'Higgins,2331,56941,0,0,7,178,65,5,6,0,0,0,0,0,0,0,0,0,0,0
06,013,Comandante Fernández ,2335,57068,0,0,8,178,69,9,10,0,0,0,0,0,0,0,0,0,0,0
06,013,Comandante Fernández ,2336,57111,0,0,7,39,178,1,9,0,0,0,0,0,0,0,0,0,0,0
06,015,25 de Mayo,2350,57337,0,0,5,178,81,5,2,0,0,0,0,0,0,0,0,0,0,0
06,015,25 de Mayo,2350,57342,0,0,4,178,18,9,6,0,0,0,0,0,0,0,0,0,0,0
06,016,Maipú,2354,57383,0,0,6,178,47,4,7,0,0,0,0,0,0,0,0,0,0,0
06,016,Maipú,2354,57385,0,0,14,178,57,3,2,0,0,0,0,0,0,0,0,0,0,0
06,017,Independencia,2358,57438,0,0,7,178,41,9,9,0,0,0,0,0,0,0,0,0,0,0
06,017,Independencia,2358,57444,0,0,4,178,46,6,11,0,0,0,0,0,0,0,0,0,0,0
06,018,General Belgrano,2361,57485,0,0,12,178,67,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
06,025,General Güemes,2383,57881,0,0,15,178,35,5,8,0,0,0,0,0,0,0,0,0,0,0
06,025,General Güemes,2385,57943,0,0,17,178,19,0,3,0,0,0,0,0,0,0,0,0,0,0
06,025,General Güemes,2391,58000,0,0,7,178,36,4,6,0,0,0,0,0,0,0,0,0,0,0
06,001,San Fernando,2236,55304,0,0,13,75,177,14,6,0,0,0,0,0,0,0,0,0,0,0
06,001,San Fernando,2236,55311,0,0,11,58,177,13,6,0,0,0,0,0,0,0,0,0,0,0
06,001,San Fernando,2243,55449,0,0,16,177,59,22,9,0,0,0,0,0,0,0,0,0,0,0
06,001,San Fernando,2247,55532,0,0,2,177,61,13,12,0,0,0,0,0,0,0,0,0,0,0
06,001,San Fernando,2250,55596,0,0,5,177,75,8,10,0,0,0,0,0,0,0,0,0,0,0
06,001,San Fernando,2255,55650,0,0,12,88,177,7,7,0,0,0,0,0,0,0,0,0,0,0
06,001,San Fernando,2270,56261,0,0,12,177,77,10,10,0,0,0,0,0,0,0,0,0,0,0
06,001,San Fernando,2271,56280,0,0,14,177,74,9,16,0,0,0,0,0,0,0,0,0,0,0
06,002,Primero de Mayo,2273,56331,0,0,1,177,74,12,3,0,0,0,0,0,0,0,0,0,0,0
06,003,Libertad,2277,56339,0,0,23,177,71,14,5,0,0,0,0,0,0,0,0,0,0,0
06,003,Libertad,2277,56340,0,0,8,177,97,16,2,0,0,0,0,0,0,0,0,0,0,0
06,003,Libertad,2277,56359,0,0,14,177,82,7,8,0,0,0,0,0,0,0,0,0,0,0
06,004,General Donovan,2283,56384,0,0,18,177,73,6,8,0,0,0,0,0,0,0,0,0,0,0
06,005,Sargento Cabral ,2286,56409,0,0,17,177,58,11,2,0,0,0,0,0,0,0,0,0,0,0
06,006,Presidencia de la  Plaza,2292,56481,0,0,3,177,70,9,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
06,007,Bermejo,2295,56492,0,0,2,177,18,2,0,0,0,0,0,0,0,0,0,0,0,0
06,008,Libertador Gral. San Martín,2307,56571,0,0,11,177,30,10,0,0,0,0,0,0,0,0,0,0,0,0
06,011,Mayor L. J. Fontana,2325,56839,0,0,13,177,70,8,6,0,0,0,0,0,0,0,0,0,0,0
06,012,O'Higgins,2330,56918,0,0,11,177,66,8,6,0,0,0,0,0,0,0,0,0,0,0
06,013,Comandante Fernández ,2334,56973,0,0,2,177,96,3,3,0,0,0,0,0,0,0,0,0,0,0
06,016,Maipú,2354,57386,0,0,21,177,56,2,5,0,0,0,0,0,0,0,0,0,0,0
06,017,Independencia,2358,57443,0,0,7,177,44,4,0,0,0,0,0,0,0,0,0,0,0,0
06,025,General Güemes,2383,57870,0,0,11,177,60,0,10,0,0,0,0,0,0,0,0,0,0,0
06,025,General Güemes,2389,57971,0,0,3,177,73,1,5,0,0,0,0,0,0,0,0,0,0,0
06,001,San Fernando,2236,55313,0,0,14,68,176,7,5,0,0,0,0,0,0,0,0,0,0,0
06,001,San Fernando,2237,55325,0,0,18,58,176,10,1,0,0,0,0,0,0,0,0,0,0,0
06,001,San Fernando,2238,55339,0,0,10,61,176,5,8,0,0,0,0,0,0,0,0,0,0,0
06,001,San Fernando,2239,55343,0,0,13,59,176,11,7,0,0,0,0,0,0,0,0,0,0,0
06,001,San Fernando,2250,55616,0,0,15,176,69,9,12,0,0,0,0,0,0,0,0,0,0,0
06,001,San Fernando,2270,56270,0,0,12,176,69,15,9,0,0,0,0,0,0,0,0,0,0,0
06,006,Presidencia de la  Plaza,2292,56456,0,0,0,176,87,13,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
06,006,Presidencia de la  Plaza,2292,56479,0,0,9,176,77,9,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
06,007,Bermejo,2297,56499,0,0,0,176,61,11,8,0,0,0,0,0,0,0,0,0,0,0
06,007,Bermejo,2298,56516,0,0,3,176,75,13,4,0,0,0,0,0,0,0,0,0,0,0
06,007,Bermejo,2298,56518,0,0,14,176,72,8,3,0,0,0,0,0,0,0,0,0,0,0
06,008,Libertador Gral. San Martín,2308,56639,0,0,1,176,90,6,4,0,0,0,0,0,0,0,0,0,0,0
06,010,San Lorenzo ,2320,56724,0,0,2,176,48,9,14,0,0,0,0,0,0,0,0,0,0,0
06,020,Chacabuco,2367,57643,0,0,5,93,176,4,6,0,0,0,0,0,0,0,0,0,0,0
06,021,12 de Octubre,2370,57697,0,0,3,176,78,14,3,0,0,0,0,0,0,0,0,0,0,0
06,025,General Güemes,2383,57858,0,0,8,176,55,7,17,0,0,0,0,0,0,0,0,0,0,0
06,025,General Güemes,2386,57950,0,0,7,176,26,3,1,0,0,0,0,0,0,0,0,0,0,0
06,025,General Güemes,2394,58052,0,0,3,176,33,0,7,0,0,0,0,0,0,0,0,0,0,0
06,001,San Fernando,2236,55307,0,0,6,66,175,12,2,0,0,0,0,0,0,0,0,0,0,0
