codprov,depto,coddepto,circuito,mesa,electores,blancos,nulos,0003,0038,0047,0050,0061,0064,0160,0515,0523
13,Capital,001,0024 ,0292,328,7,1,NA,NA,24,40,NA,NA,NA,NA,NA
13,Capital,001,0024 ,0293,328,3,7,NA,NA,19,31,NA,NA,NA,NA,NA
13,Capital,001,0024 ,0294,328,8,3,NA,NA,33,27,NA,NA,NA,NA,NA
13,Capital,001,0024 ,0295,328,13,2,NA,NA,22,36,NA,NA,NA,NA,NA
13,Capital,001,0024 ,0296,328,9,5,NA,NA,18,33,NA,NA,NA,NA,NA
13,Capital,001,0024 ,0297,328,6,3,NA,NA,27,24,NA,NA,NA,NA,NA
13,Capital,001,0024 ,0298,328,6,5,NA,NA,20,29,NA,NA,NA,NA,NA
13,Capital,001,0024 ,0299,328,0,0,NA,NA,16,32,NA,NA,NA,NA,NA
13,Capital,001,0024 ,0300,327,0,0,NA,NA,23,26,NA,NA,NA,NA,NA
13,Capital,001,0024 ,0301,327,4,0,NA,NA,29,28,NA,NA,NA,NA,NA
13,Capital,001,0024 ,0302,327,5,2,NA,NA,14,30,NA,NA,NA,NA,NA
13,Capital,001,0024 ,0303,327,7,7,NA,NA,21,26,NA,NA,NA,NA,NA
13,Godoy Cruz,002,0025 ,0304,333,1,4,NA,NA,18,33,NA,NA,NA,NA,NA
13,Godoy Cruz,002,0025 ,0305,333,1,5,NA,NA,18,31,NA,NA,NA,NA,NA
13,Godoy Cruz,002,0025 ,0306,333,9,1,NA,NA,19,25,NA,NA,NA,NA,NA
13,Godoy Cruz,002,0025 ,0307,333,0,0,NA,NA,0,0,NA,NA,NA,NA,NA
13,Godoy Cruz,002,0025 ,0308,333,7,6,NA,NA,18,23,NA,NA,NA,NA,NA
13,Godoy Cruz,002,0025 ,0309,333,6,5,NA,NA,21,34,NA,NA,NA,NA,NA
13,Godoy Cruz,002,0025 ,0310,333,5,10,NA,NA,22,30,NA,NA,NA,NA,NA
13,Godoy Cruz,002,0025 ,0311,333,5,11,NA,NA,18,30,NA,NA,NA,NA,NA
13,Godoy Cruz,002,0025 ,0312,333,2,5,NA,NA,23,27,NA,NA,NA,NA,NA
13,Godoy Cruz,002,0025 ,0313,333,0,0,NA,NA,0,0,NA,NA,NA,NA,NA
13,Godoy Cruz,002,0025 ,0314,333,8,6,NA,NA,23,34,NA,NA,NA,NA,NA
13,Godoy Cruz,002,0025 ,0315,333,5,4,NA,NA,15,28,NA,NA,NA,NA,NA
13,Godoy Cruz,002,0025 ,0316,333,5,2,NA,NA,25,41,NA,NA,NA,NA,NA
13,Godoy Cruz,002,0025 ,0317,333,9,3,NA,NA,15,24,NA,NA,NA,NA,NA
13,Godoy Cruz,002,0025 ,0318,332,5,7,NA,NA,24,29,NA,NA,NA,NA,NA
13,Godoy Cruz,002,0025 ,0319,332,11,4,NA,NA,25,29,NA,NA,NA,NA,NA
13,Godoy Cruz,002,0025 ,0320,332,10,8,NA,NA,18,29,NA,NA,NA,NA,NA
13,Godoy Cruz,002,0025 ,0321,332,0,0,NA,NA,20,42,NA,NA,NA,NA,NA
13,Godoy Cruz,002,0025 ,0322,332,8,3,NA,NA,22,47,NA,NA,NA,NA,NA
13,Godoy Cruz,002,0025 ,0323,332,7,5,NA,NA,9,30,NA,NA,NA,NA,NA
13,Godoy Cruz,002,0025 ,0324,332,0,0,NA,NA,20,33,NA,NA,NA,NA,NA
13,Godoy Cruz,002,0025 ,0325,332,8,3,NA,NA,20,33,NA,NA,NA,NA,NA
13,Godoy Cruz,002,0025 ,0326,332,8,2,NA,NA,20,23,NA,NA,NA,NA,NA
13,Godoy Cruz,002,0025 ,0327,332,10,3,NA,NA,22,36,NA,NA,NA,NA,NA
13,Godoy Cruz,002,0025 ,0328,332,10,6,NA,NA,15,26,NA,NA,NA,NA,NA
13,Godoy Cruz,002,0025 ,0329,332,0,0,NA,NA,36,82,NA,NA,NA,NA,NA
13,Godoy Cruz,002,0025 ,0330,332,17,0,NA,NA,20,35,NA,NA,NA,NA,NA
13,Godoy Cruz,002,0025 ,0331,332,4,7,NA,NA,32,39,NA,NA,NA,NA,NA
13,Godoy Cruz,002,0025 ,0332,332,5,0,NA,NA,23,30,NA,NA,NA,NA,NA
13,Godoy Cruz,002,0025 ,0333,332,7,1,NA,NA,23,29,NA,NA,NA,NA,NA
13,Godoy Cruz,002,0025 ,0334,332,7,5,NA,NA,17,30,NA,NA,NA,NA,NA
13,Godoy Cruz,002,0025 ,0335,332,5,6,NA,NA,32,26,NA,NA,NA,NA,NA
13,Godoy Cruz,002,0025 ,0336,332,1,6,NA,NA,24,25,NA,NA,NA,NA,NA
13,Godoy Cruz,002,0025 ,0337,332,11,0,NA,NA,21,23,NA,NA,NA,NA,NA
13,Godoy Cruz,002,0025 ,0338,332,0,0,NA,NA,20,16,NA,NA,NA,NA,NA
13,Godoy Cruz,002,0025 ,0339,332,8,2,NA,NA,17,29,NA,NA,NA,NA,NA
13,Godoy Cruz,002,0025A,0340,332,5,10,NA,NA,14,13,NA,NA,NA,NA,NA
13,Godoy Cruz,002,0025A,0341,332,5,9,NA,NA,21,18,NA,NA,NA,NA,NA
13,Godoy Cruz,002,0025A,0342,332,12,0,NA,NA,16,29,NA,NA,NA,NA,NA
13,Godoy Cruz,002,0025A,0343,332,6,7,NA,NA,15,24,NA,NA,NA,NA,NA
13,Godoy Cruz,002,0025A,0344,332,10,9,NA,NA,6,34,NA,NA,NA,NA,NA
13,Godoy Cruz,002,0025A,0345,332,10,8,NA,NA,20,21,NA,NA,NA,NA,NA
13,Godoy Cruz,002,0025A,0346,332,3,4,NA,NA,11,26,NA,NA,NA,NA,NA
13,Godoy Cruz,002,0025A,0347,332,12,5,NA,NA,13,23,NA,NA,NA,NA,NA
13,Godoy Cruz,002,0025A,0348,332,5,11,NA,NA,14,24,NA,NA,NA,NA,NA
13,Godoy Cruz,002,0025A,0349,332,9,3,NA,NA,16,20,NA,NA,NA,NA,NA
13,Godoy Cruz,002,0025A,0350,332,12,5,NA,NA,13,24,NA,NA,NA,NA,NA
13,Godoy Cruz,002,0025A,0351,332,12,8,NA,NA,18,25,NA,NA,NA,NA,NA
13,Godoy Cruz,002,0025A,0352,332,1,15,NA,NA,15,5,NA,NA,NA,NA,NA
13,Godoy Cruz,002,0025A,0353,332,10,10,NA,NA,3,2,NA,NA,NA,NA,NA
13,Godoy Cruz,002,0025A,0354,332,1,4,NA,NA,11,28,NA,NA,NA,NA,NA
13,Godoy Cruz,002,0025A,0355,332,0,0,NA,NA,13,24,NA,NA,NA,NA,NA
13,Godoy Cruz,002,0025A,0356,331,8,1,NA,NA,13,21,NA,NA,NA,NA,NA
13,Godoy Cruz,002,0025A,0357,331,9,3,NA,NA,16,19,NA,NA,NA,NA,NA
13,Godoy Cruz,002,0025A,0358,331,9,7,NA,NA,16,25,NA,NA,NA,NA,NA
13,Godoy Cruz,002,0025A,0359,331,7,10,NA,NA,12,25,NA,NA,NA,NA,NA
13,Godoy Cruz,002,0025A,0360,331,0,0,NA,NA,9,29,NA,NA,NA,NA,NA
13,Godoy Cruz,002,0025A,0361,331,3,9,NA,NA,16,26,NA,NA,NA,NA,NA
13,Godoy Cruz,002,0025A,0362,331,0,17,NA,NA,10,13,NA,NA,NA,NA,NA
13,Godoy Cruz,002,0025A,0363,331,4,7,NA,NA,10,26,NA,NA,NA,NA,NA
13,Godoy Cruz,002,0025A,0364,331,0,0,NA,NA,11,21,NA,NA,NA,NA,NA
13,Godoy Cruz,002,0025B,0365,328,13,8,NA,NA,7,9,NA,NA,NA,NA,NA
13,Godoy Cruz,002,0025B,0366,328,0,0,NA,NA,8,20,NA,NA,NA,NA,NA
13,Godoy Cruz,002,0025B,0367,327,1,6,NA,NA,9,16,NA,NA,NA,NA,NA
13,Godoy Cruz,002,0025B,0368,327,6,7,NA,NA,7,16,NA,NA,NA,NA,NA
13,Godoy Cruz,002,0025B,0369,327,1,7,NA,NA,10,0,NA,NA,NA,NA,NA
13,Godoy Cruz,002,0025B,0370,327,9,2,NA,NA,4,22,NA,NA,NA,NA,NA
13,Godoy Cruz,002,0025B,0371,327,92,8,NA,NA,9,21,NA,NA,NA,NA,NA
13,Godoy Cruz,002,0025B,0372,327,0,0,NA,NA,8,21,NA,NA,NA,NA,NA
13,Godoy Cruz,002,0025B,0373,327,14,6,NA,NA,2,12,NA,NA,NA,NA,NA
13,Godoy Cruz,002,0025B,0374,327,3,14,NA,NA,11,18,NA,NA,NA,NA,NA
13,Godoy Cruz,002,0025B,0375,327,10,6,NA,NA,8,22,NA,NA,NA,NA,NA
13,Godoy Cruz,002,0025B,0376,327,12,12,NA,NA,7,15,NA,NA,NA,NA,NA
13,Godoy Cruz,002,0025B,0377,327,14,9,NA,NA,12,12,NA,NA,NA,NA,NA
13,Godoy Cruz,002,0026 ,0378,339,3,5,NA,NA,5,20,NA,NA,NA,NA,NA
13,Godoy Cruz,002,0026 ,0379,339,17,5,NA,NA,9,16,NA,NA,NA,NA,NA
13,Godoy Cruz,002,0026 ,0380,339,7,5,NA,NA,18,24,NA,NA,NA,NA,NA
13,Godoy Cruz,002,0026 ,0381,339,6,9,NA,NA,15,23,NA,NA,NA,NA,NA
13,Godoy Cruz,002,0026 ,0382,339,6,2,NA,NA,12,25,NA,NA,NA,NA,NA
13,Godoy Cruz,002,0026 ,0383,339,15,2,NA,NA,10,39,NA,NA,NA,NA,NA
13,Godoy Cruz,002,0026 ,0384,339,7,6,NA,NA,10,17,NA,NA,NA,NA,NA
13,Godoy Cruz,002,0026 ,0385,339,0,0,NA,NA,12,31,NA,NA,NA,NA,NA
13,Godoy Cruz,002,0026 ,0386,339,5,8,NA,NA,7,21,NA,NA,NA,NA,NA
13,Godoy Cruz,002,0026 ,0387,339,7,7,NA,NA,7,23,NA,NA,NA,NA,NA
13,Godoy Cruz,002,0026 ,0388,339,3,7,NA,NA,13,19,NA,NA,NA,NA,NA
13,Godoy Cruz,002,0026 ,0389,339,0,0,NA,NA,0,0,NA,NA,NA,NA,NA
13,Godoy Cruz,002,0026 ,0390,339,3,21,NA,NA,23,21,NA,NA,NA,NA,NA
13,Godoy Cruz,002,0026 ,0391,339,0,0,NA,NA,10,21,NA,NA,NA,NA,NA
13,Godoy Cruz,002,0026 ,0392,339,13,4,NA,NA,20,20,NA,NA,NA,NA,NA
13,Godoy Cruz,002,0026 ,0393,339,2,7,NA,NA,15,16,NA,NA,NA,NA,NA
13,Godoy Cruz,002,0026 ,0394,339,8,3,NA,NA,16,19,NA,NA,NA,NA,NA
13,Godoy Cruz,002,0026 ,0395,339,2,1,NA,NA,10,20,NA,NA,NA,NA,NA
13,Godoy Cruz,002,0026 ,0396,339,9,2,NA,NA,22,26,NA,NA,NA,NA,NA
13,Godoy Cruz,002,0026 ,0397,339,0,0,NA,NA,22,0,NA,NA,NA,NA,NA
13,Godoy Cruz,002,0026 ,0398,339,0,5,NA,NA,13,14,NA,NA,NA,NA,NA
13,Godoy Cruz,002,0026 ,0399,339,12,8,NA,NA,11,28,NA,NA,NA,NA,NA
13,Godoy Cruz,002,0026 ,0400,339,0,0,NA,NA,13,19,NA,NA,NA,NA,NA
13,Godoy Cruz,002,0026 ,0401,339,6,6,NA,NA,13,24,NA,NA,NA,NA,NA
13,Godoy Cruz,002,0026 ,0402,339,5,7,NA,NA,11,20,NA,NA,NA,NA,NA
13,Godoy Cruz,002,0026 ,0403,339,20,0,NA,NA,6,21,NA,NA,NA,NA,NA
13,Godoy Cruz,002,0026 ,0404,339,13,4,NA,NA,12,22,NA,NA,NA,NA,NA
13,Godoy Cruz,002,0026 ,0405,339,7,9,NA,NA,14,18,NA,NA,NA,NA,NA
13,Godoy Cruz,002,0026 ,0406,339,2,10,NA,NA,13,22,NA,NA,NA,NA,NA
13,Godoy Cruz,002,0026 ,0407,339,6,2,NA,NA,10,43,NA,NA,NA,NA,NA
13,Godoy Cruz,002,0026 ,0408,339,4,7,NA,NA,9,21,NA,NA,NA,NA,NA
13,Godoy Cruz,002,0026 ,0409,339,7,14,NA,NA,11,20,NA,NA,NA,NA,NA
13,Godoy Cruz,002,0026 ,0410,339,11,8,NA,NA,15,20,NA,NA,NA,NA,NA
13,Godoy Cruz,002,0026 ,0411,339,6,8,NA,NA,13,16,NA,NA,NA,NA,NA
13,Godoy Cruz,002,0026 ,0412,339,2,8,NA,NA,4,15,NA,NA,NA,NA,NA
13,Godoy Cruz,002,0026 ,0413,339,3,7,NA,NA,17,13,NA,NA,NA,NA,NA
13,Godoy Cruz,002,0026 ,0414,339,5,2,NA,NA,12,28,NA,NA,NA,NA,NA
13,Godoy Cruz,002,0026 ,0415,339,1,11,NA,NA,12,23,NA,NA,NA,NA,NA
13,Godoy Cruz,002,0026 ,0416,339,1,9,NA,NA,4,15,NA,NA,NA,NA,NA
13,Godoy Cruz,002,0026 ,0417,339,0,8,NA,NA,4,23,NA,NA,NA,NA,NA
13,Godoy Cruz,002,0026 ,0418,339,9,4,NA,NA,11,17,NA,NA,NA,NA,NA
13,Godoy Cruz,002,0026 ,0419,339,18,3,NA,NA,11,25,NA,NA,NA,NA,NA
13,Godoy Cruz,002,0026 ,0420,339,2,3,NA,NA,11,15,NA,NA,NA,NA,NA
13,Godoy Cruz,002,0026 ,0421,339,8,1,NA,NA,11,19,NA,NA,NA,NA,NA
13,Godoy Cruz,002,0026 ,0422,339,12,7,NA,NA,10,22,NA,NA,NA,NA,NA
13,Godoy Cruz,002,0026 ,0423,339,0,6,NA,NA,17,35,NA,NA,NA,NA,NA
13,Godoy Cruz,002,0026 ,0424,339,1,5,NA,NA,10,20,NA,NA,NA,NA,NA
13,Godoy Cruz,002,0026 ,0425,338,8,5,NA,NA,8,18,NA,NA,NA,NA,NA
13,Godoy Cruz,002,0026 ,0426,338,12,4,NA,NA,13,19,NA,NA,NA,NA,NA
13,Godoy Cruz,002,0026 ,0427,338,3,4,NA,NA,13,13,NA,NA,NA,NA,NA
13,Godoy Cruz,002,0026A,0428,339,6,11,NA,NA,8,14,NA,NA,NA,NA,NA
13,Godoy Cruz,002,0026A,0429,339,0,0,NA,NA,5,11,NA,NA,NA,NA,NA
13,Godoy Cruz,002,0026A,0430,339,0,8,NA,NA,9,17,NA,NA,NA,NA,NA
13,Godoy Cruz,002,0026A,0431,339,0,7,NA,NA,6,11,NA,NA,NA,NA,NA
13,Godoy Cruz,002,0026A,0432,339,19,5,NA,NA,9,11,NA,NA,NA,NA,NA
13,Godoy Cruz,002,0026A,0433,339,15,8,NA,NA,8,17,NA,NA,NA,NA,NA
13,Godoy Cruz,002,0026A,0434,339,4,13,NA,NA,10,12,NA,NA,NA,NA,NA
13,Godoy Cruz,002,0026A,0435,339,6,5,NA,NA,13,14,NA,NA,NA,NA,NA
13,Godoy Cruz,002,0026A,0436,339,0,0,NA,NA,10,15,NA,NA,NA,NA,NA
13,Godoy Cruz,002,0026A,0437,339,14,5,NA,NA,15,24,NA,NA,NA,NA,NA
13,Godoy Cruz,002,0026A,0438,339,23,7,NA,NA,6,9,NA,NA,NA,NA,NA
13,Godoy Cruz,002,0026A,0439,339,10,11,NA,NA,12,19,NA,NA,NA,NA,NA
13,Godoy Cruz,002,0026A,0440,339,0,0,NA,NA,9,15,NA,NA,NA,NA,NA
13,Godoy Cruz,002,0026A,0441,339,14,11,NA,NA,12,13,NA,NA,NA,NA,NA
13,Godoy Cruz,002,0026A,0442,339,5,11,NA,NA,9,18,NA,NA,NA,NA,NA
13,Godoy Cruz,002,0026A,0443,339,21,0,NA,NA,12,14,NA,NA,NA,NA,NA
13,Godoy Cruz,002,0026A,0444,339,6,2,NA,NA,5,17,NA,NA,NA,NA,NA
13,Godoy Cruz,002,0026A,0445,339,0,0,NA,NA,14,20,NA,NA,NA,NA,NA
13,Godoy Cruz,002,0026A,0446,339,1,12,NA,NA,11,15,NA,NA,NA,NA,NA
13,Godoy Cruz,002,0026A,0447,339,0,0,NA,NA,11,25,NA,NA,NA,NA,NA
13,Godoy Cruz,002,0026A,0448,339,1,6,NA,NA,10,15,NA,NA,NA,NA,NA
13,Godoy Cruz,002,0026A,0449,339,0,0,NA,NA,17,0,NA,NA,NA,NA,NA
13,Godoy Cruz,002,0026A,0450,339,24,10,NA,NA,4,13,NA,NA,NA,NA,NA
13,Godoy Cruz,002,0026A,0451,339,9,9,NA,NA,12,10,NA,NA,NA,NA,NA
13,Godoy Cruz,002,0026A,0452,339,0,3,NA,NA,12,17,NA,NA,NA,NA,NA
13,Godoy Cruz,002,0026A,0453,339,2,14,NA,NA,7,13,NA,NA,NA,NA,NA
13,Godoy Cruz,002,0026A,0454,339,9,7,NA,NA,5,23,NA,NA,NA,NA,NA
13,Godoy Cruz,002,0026A,0455,339,11,4,NA,NA,19,0,NA,NA,NA,NA,NA
13,Godoy Cruz,002,0026A,0456,339,9,12,NA,NA,16,20,NA,NA,NA,NA,NA
13,Godoy Cruz,002,0026A,0457,339,2,5,NA,NA,7,17,NA,NA,NA,NA,NA
13,Godoy Cruz,002,0026A,0458,339,0,0,NA,NA,12,22,NA,NA,NA,NA,NA
13,Godoy Cruz,002,0026A,0459,339,12,9,NA,NA,10,16,NA,NA,NA,NA,NA
13,Godoy Cruz,002,0026A,0460,339,10,5,NA,NA,9,21,NA,NA,NA,NA,NA
13,Godoy Cruz,002,0026A,0461,339,2,20,NA,NA,5,14,NA,NA,NA,NA,NA
13,Godoy Cruz,002,0026A,0462,339,14,12,NA,NA,12,17,NA,NA,NA,NA,NA
13,Godoy Cruz,002,0026A,0463,339,0,0,NA,NA,5,13,NA,NA,NA,NA,NA
13,Godoy Cruz,002,0026A,0464,339,5,3,NA,NA,7,11,NA,NA,NA,NA,NA
13,Godoy Cruz,002,0026A,0465,339,8,6,NA,NA,6,13,NA,NA,NA,NA,NA
13,Godoy Cruz,002,0026A,0466,339,15,7,NA,NA,10,16,NA,NA,NA,NA,NA
13,Godoy Cruz,002,0026A,0467,339,0,0,NA,NA,0,0,NA,NA,NA,NA,NA
13,Godoy Cruz,002,0026A,0468,339,7,6,NA,NA,8,14,NA,NA,NA,NA,NA
13,Godoy Cruz,002,0026A,0469,339,0,0,NA,NA,15,18,NA,NA,NA,NA,NA
13,Godoy Cruz,002,0026A,0470,339,13,2,NA,NA,10,15,NA,NA,NA,NA,NA
13,Godoy Cruz,002,0026A,0471,339,20,2,NA,NA,6,13,NA,NA,NA,NA,NA
13,Godoy Cruz,002,0026A,0472,339,9,9,NA,NA,12,21,NA,NA,NA,NA,NA
13,Godoy Cruz,002,0026A,0473,339,10,4,NA,NA,7,22,NA,NA,NA,NA,NA
13,Godoy Cruz,002,0026A,0474,339,11,11,NA,NA,9,10,NA,NA,NA,NA,NA
13,Godoy Cruz,002,0026A,0475,339,0,0,NA,NA,11,12,NA,NA,NA,NA,NA
13,Godoy Cruz,002,0026A,0476,339,15,8,NA,NA,7,19,NA,NA,NA,NA,NA
13,Godoy Cruz,002,0026A,0477,339,7,15,NA,NA,10,18,NA,NA,NA,NA,NA
13,Godoy Cruz,002,0026A,0478,338,10,12,NA,NA,7,14,NA,NA,NA,NA,NA
13,Godoy Cruz,002,0026A,0479,338,10,9,NA,NA,15,19,NA,NA,NA,NA,NA
13,Godoy Cruz,002,0026A,0480,338,11,12,NA,NA,12,11,NA,NA,NA,NA,NA
13,Godoy Cruz,002,0026A,0481,338,0,0,NA,NA,6,15,NA,NA,NA,NA,NA
13,Godoy Cruz,002,0026A,0482,338,14,9,NA,NA,7,15,NA,NA,NA,NA,NA
13,Godoy Cruz,002,0026A,0483,338,0,0,NA,NA,7,12,NA,NA,NA,NA,NA
13,Godoy Cruz,002,0026A,0484,338,3,6,NA,NA,9,10,NA,NA,NA,NA,NA
13,Godoy Cruz,002,0026A,0485,338,0,0,NA,NA,4,0,NA,NA,NA,NA,NA
13,Godoy Cruz,002,0026A,0486,338,0,0,NA,NA,15,11,NA,NA,NA,NA,NA
13,Godoy Cruz,002,0026A,0487,338,0,0,NA,NA,7,15,NA,NA,NA,NA,NA
13,Godoy Cruz,002,0026A,0488,338,12,0,NA,NA,9,13,NA,NA,NA,NA,NA
13,Godoy Cruz,002,0026A,0489,338,0,6,NA,NA,14,16,NA,NA,NA,NA,NA
13,Godoy Cruz,002,0026A,0490,338,3,17,NA,NA,10,14,NA,NA,NA,NA,NA
13,Godoy Cruz,002,0026A,0491,338,0,0,NA,NA,11,12,NA,NA,NA,NA,NA
13,Godoy Cruz,002,0026A,0492,338,0,0,NA,NA,8,7,NA,NA,NA,NA,NA
13,Godoy Cruz,002,0026A,0493,338,1,12,NA,NA,12,10,NA,NA,NA,NA,NA
13,Godoy Cruz,002,0026A,0494,338,1,5,NA,NA,17,18,NA,NA,NA,NA,NA
13,Godoy Cruz,002,0026A,0495,338,12,4,NA,NA,7,20,NA,NA,NA,NA,NA
13,Godoy Cruz,002,0026A,0496,338,0,0,NA,NA,10,18,NA,NA,NA,NA,NA
13,Godoy Cruz,002,0026A,0497,338,12,9,NA,NA,7,13,NA,NA,NA,NA,NA
13,Godoy Cruz,002,0026A,0498,338,0,0,NA,NA,13,17,NA,NA,NA,NA,NA
13,Godoy Cruz,002,0026A,0499,338,0,0,NA,NA,13,17,NA,NA,NA,NA,NA
13,Godoy Cruz,002,0026A,0500,338,20,2,NA,NA,1,11,NA,NA,NA,NA,NA
13,Godoy Cruz,002,0026A,0501,338,18,0,NA,NA,7,16,NA,NA,NA,NA,NA
13,Godoy Cruz,002,0026A,0502,338,0,0,NA,NA,7,13,NA,NA,NA,NA,NA
13,Godoy Cruz,002,0026A,0503,338,0,0,NA,NA,14,18,NA,NA,NA,NA,NA
13,Godoy Cruz,002,0026A,0504,338,0,0,NA,NA,10,14,NA,NA,NA,NA,NA
13,Godoy Cruz,002,0026A,0505,338,0,0,NA,NA,15,9,NA,NA,NA,NA,NA
13,Godoy Cruz,002,0026A,0506,338,4,7,NA,NA,19,20,NA,NA,NA,NA,NA
13,Godoy Cruz,002,0026A,0507,338,10,15,NA,NA,7,14,NA,NA,NA,NA,NA
13,Godoy Cruz,002,0026A,0508,338,2,12,NA,NA,8,16,NA,NA,NA,NA,NA
13,Godoy Cruz,002,0026A,0509,338,0,0,NA,NA,14,14,NA,NA,NA,NA,NA
13,Godoy Cruz,002,0026A,0510,338,0,2,NA,NA,7,12,NA,NA,NA,NA,NA
13,Godoy Cruz,002,0026A,0511,338,5,8,NA,NA,6,23,NA,NA,NA,NA,NA
13,Godoy Cruz,002,0027 ,0512,340,25,6,NA,NA,10,13,NA,NA,NA,NA,NA
13,Godoy Cruz,002,0027 ,0513,340,0,0,NA,NA,11,10,NA,NA,NA,NA,NA
13,Godoy Cruz,002,0027 ,0514,340,0,23,NA,NA,11,16,NA,NA,NA,NA,NA
13,Godoy Cruz,002,0027 ,0515,340,1,7,NA,NA,11,21,NA,NA,NA,NA,NA
13,Godoy Cruz,002,0027 ,0516,340,18,8,NA,NA,10,21,NA,NA,NA,NA,NA
13,Godoy Cruz,002,0027 ,0517,340,10,14,NA,NA,7,15,NA,NA,NA,NA,NA
13,Godoy Cruz,002,0027 ,0518,340,21,10,NA,NA,6,24,NA,NA,NA,NA,NA
13,Godoy Cruz,002,0027 ,0519,340,15,7,NA,NA,13,21,NA,NA,NA,NA,NA
13,Godoy Cruz,002,0027 ,0520,340,8,8,NA,NA,7,18,NA,NA,NA,NA,NA
13,Godoy Cruz,002,0027 ,0521,340,12,8,NA,NA,11,14,NA,NA,NA,NA,NA
13,Godoy Cruz,002,0027 ,0522,340,84,0,NA,NA,9,19,NA,NA,NA,NA,NA
13,Godoy Cruz,002,0027 ,0523,340,11,8,NA,NA,12,23,NA,NA,NA,NA,NA
13,Godoy Cruz,002,0027 ,0524,340,9,2,NA,NA,16,33,NA,NA,NA,NA,NA
13,Godoy Cruz,002,0027 ,0525,340,7,8,NA,NA,9,15,NA,NA,NA,NA,NA
13,Godoy Cruz,002,0027 ,0526,340,18,15,NA,NA,12,11,NA,NA,NA,NA,NA
13,Godoy Cruz,002,0027 ,0527,340,4,8,NA,NA,13,17,NA,NA,NA,NA,NA
13,Godoy Cruz,002,0027 ,0528,340,0,0,NA,NA,10,10,NA,NA,NA,NA,NA
13,Godoy Cruz,002,0027 ,0529,340,0,4,NA,NA,8,16,NA,NA,NA,NA,NA
13,Godoy Cruz,002,0027 ,0530,340,1,8,NA,NA,8,23,NA,NA,NA,NA,NA
13,Godoy Cruz,002,0027 ,0531,340,7,8,NA,NA,8,25,NA,NA,NA,NA,NA
13,Godoy Cruz,002,0027 ,0532,340,1,12,NA,NA,11,28,NA,NA,NA,NA,NA
13,Godoy Cruz,002,0027 ,0533,340,15,5,NA,NA,5,12,NA,NA,NA,NA,NA
13,Godoy Cruz,002,0027 ,0534,340,10,10,NA,NA,11,17,NA,NA,NA,NA,NA
13,Godoy Cruz,002,0027 ,0535,340,2,10,NA,NA,12,26,NA,NA,NA,NA,NA
13,Godoy Cruz,002,0027 ,0536,340,7,6,NA,NA,9,20,NA,NA,NA,NA,NA
13,Godoy Cruz,002,0027 ,0537,339,13,13,NA,NA,7,15,NA,NA,NA,NA,NA
13,Godoy Cruz,002,0027 ,0538,339,10,9,NA,NA,8,19,NA,NA,NA,NA,NA
13,Godoy Cruz,002,0027 ,0539,339,0,0,NA,NA,7,11,NA,NA,NA,NA,NA
13,Godoy Cruz,002,0027 ,0540,339,24,5,NA,NA,8,20,NA,NA,NA,NA,NA
13,Godoy Cruz,002,0027 ,0541,339,2,9,NA,NA,10,14,NA,NA,NA,NA,NA
13,Godoy Cruz,002,0027 ,0542,339,14,9,NA,NA,12,18,NA,NA,NA,NA,NA
13,Godoy Cruz,002,0027 ,0543,339,0,0,NA,NA,4,16,NA,NA,NA,NA,NA
13,Godoy Cruz,002,0027 ,0544,339,0,4,NA,NA,6,19,NA,NA,NA,NA,NA
13,Godoy Cruz,002,0027 ,0545,339,0,0,NA,NA,13,18,NA,NA,NA,NA,NA
13,Godoy Cruz,002,0027 ,0546,339,3,6,NA,NA,7,14,NA,NA,NA,NA,NA
13,Godoy Cruz,002,0027 ,0547,339,6,7,NA,NA,7,23,NA,NA,NA,NA,NA
13,Godoy Cruz,002,0027 ,0548,339,7,6,NA,NA,6,17,NA,NA,NA,NA,NA
13,Godoy Cruz,002,0027 ,0549,339,16,3,NA,NA,13,14,NA,NA,NA,NA,NA
13,Godoy Cruz,002,0027 ,0550,339,0,0,NA,NA,8,5,NA,NA,NA,NA,NA
13,Godoy Cruz,002,0027 ,0551,339,0,0,NA,NA,6,8,NA,NA,NA,NA,NA
13,Godoy Cruz,002,0027 ,0552,339,0,0,NA,NA,11,9,NA,NA,NA,NA,NA
13,Godoy Cruz,002,0027 ,0553,339,1,6,NA,NA,12,12,NA,NA,NA,NA,NA
13,Godoy Cruz,002,0027 ,0554,339,1,9,NA,NA,5,12,NA,NA,NA,NA,NA
13,Godoy Cruz,002,0027 ,0555,339,0,7,NA,NA,9,18,NA,NA,NA,NA,NA
13,Godoy Cruz,002,0027 ,0556,339,9,9,NA,NA,10,29,NA,NA,NA,NA,NA
13,Godoy Cruz,002,0027 ,0557,339,0,14,NA,NA,6,12,NA,NA,NA,NA,NA
13,Godoy Cruz,002,0027 ,0558,339,3,10,NA,NA,5,22,NA,NA,NA,NA,NA
13,Godoy Cruz,002,0027 ,0559,339,17,7,NA,NA,7,22,NA,NA,NA,NA,NA
13,Godoy Cruz,002,0027 ,0560,339,1,18,NA,NA,7,17,NA,NA,NA,NA,NA
13,Godoy Cruz,002,0027 ,0561,339,3,31,NA,NA,14,10,NA,NA,NA,NA,NA
13,Godoy Cruz,002,0027 ,0562,339,3,6,NA,NA,9,11,NA,NA,NA,NA,NA
